pathway	old_NES	old_padj	new_NES	new_padj	file	complete_pair	significance_state
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.32058130435397	0.129521016617791	1.39224137290294	0.0818201013513514	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_PROTEIN_SECRETION	1.29778849262152	0.148254423720708	1.32526487651318	0.124223602484472	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.31950574416419	0.16368187945311	1.31015454448973	0.140096618357488	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_SPERMATOGENESIS	0.947500198627862	0.597915328050261	1.00854548703187	0.48896499238965	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_TGF_BETA_SIGNALING	1.92577544504116	0.0005721350460189	1.97573471841413	0.0003230490237208	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.97582066772079	7.65947955326741e-29	3.05242996919953	1.60232511846977e-32	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.82399136744143	0.0002883865845364	1.85142138336571	0.0001675055250773	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_UV_RESPONSE_DN	1.38852674979547	0.0641420361247947	1.42046796617064	0.0237672704373559	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Gained significance
HALLMARK_UV_RESPONSE_UP	2.46840678088943	5.06522112953783e-13	2.47675190925172	9.64878576678275e-13	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.26343251178419	0.183691756272401	1.20625515540928	0.225563909774436	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_XENOBIOTIC_METABOLISM	1.72156263401178	0.0004197324443773	1.72415968826078	0.0003260989969926	GSEA_Hallmark_fibroblast_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_ADIPOGENESIS	1.48562197328262	0.0208293239429023	1.51824879157872	0.0092249926423219	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_ALLOGRAFT_REJECTION	-1.83938354364057	0.0004418419365103	-1.83220814513575	0.0006792383135456	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_ANDROGEN_RESPONSE	1.67463607288692	0.0063530254358838	1.69050466315803	0.0076759726318194	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_ANGIOGENESIS	1.53412552771441	0.0941405704188477	1.51420803680032	0.115207373271889	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_APICAL_JUNCTION	-1.13371408640444	0.270949841765292	-1.13728141173594	0.29296875	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_APICAL_SURFACE	0.886599307026151	0.745937023869985	-1.06253121700411	0.464819540648925	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_APOPTOSIS	1.072634725197	0.429645542427497	1.0759003860508	0.405301575105647	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_BILE_ACID_METABOLISM	-0.942879195191576	0.701793062904174	-0.876083850928766	0.841523341523342	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.21768611526482	0.270949841765292	1.18334290820247	0.295383576673137	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_COAGULATION	-1.62214344641608	0.0172481116846831	-1.60607919617819	0.0118698041925619	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_COMPLEMENT	-1.24189517223354	0.203028205787145	-1.29554078974717	0.0877646039856053	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_DNA_REPAIR	-1.65477163172734	0.0033204490978276	-1.60067148339367	0.004031352778669	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_E2F_TARGETS	-0.726842390575193	0.995412844036697	-0.710359596231499	0.993710691823899	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.82680100588832	8.67004960575131e-05	-1.80012745255415	8.35757104701844e-05	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_ESTROGEN_RESPONSE_EARLY	1.17505881408589	0.264957264957265	1.13802467965758	0.295383576673137	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_ESTROGEN_RESPONSE_LATE	1.49761907206881	0.0221204489708138	1.49420715454898	0.0163291275205613	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_FATTY_ACID_METABOLISM	1.4419855153369	0.0522082520818354	1.48411787888923	0.0239268765221466	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Gained significance
HALLMARK_G2M_CHECKPOINT	1.14716094785725	0.270949841765292	1.12825312767581	0.32411230388109	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_GLYCOLYSIS	1.06444458019105	0.429645542427497	1.09861366574677	0.349787086121491	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_HEDGEHOG_SIGNALING	1.50512955307609	0.093520990892064	1.53160000982768	0.0946792549691858	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_HEME_METABOLISM	1.20956736674862	0.208869814020029	1.19441230917083	0.24198250728863	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_HYPOXIA	1.75737815395189	0.0004418419365103	1.77412000462756	0.0005761927758014	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_IL2_STAT5_SIGNALING	1.35142211148942	0.0696578991629947	1.33745242427613	0.0946792549691858	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.1168140645988	0.349991139464824	1.13475867241551	0.349787086121491	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_INFLAMMATORY_RESPONSE	1.28444697156833	0.144508670520231	1.29306658367307	0.125805152979066	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.21069206165402	0.264957264957265	1.21522254869534	0.253428741800835	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.15694405185911	0.270949841765292	1.17986006144163	0.257276089403441	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_KRAS_SIGNALING_DN	1.72214340181121	0.0045786666722451	1.67781795805052	0.00919291346261	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_KRAS_SIGNALING_UP	1.16037212433838	0.270949841765292	1.15196462367333	0.29296875	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MITOTIC_SPINDLE	0.91449315494173	0.745937023869985	0.902542275951136	0.828198502617107	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MTORC1_SIGNALING	1.0175219044055	0.544116078096661	1.01612255771565	0.553571428571429	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MYC_TARGETS_V1	-1.56819484158933	0.0045786666722451	-1.5136499104639	0.0055897029112951	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_MYC_TARGETS_V2	-1.35542985342525	0.174378051615903	-1.39612426332892	0.105830846482857	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MYOGENESIS	1.74164411875095	0.0009931577978284	1.70039743506012	0.0013020846304985	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_NOTCH_SIGNALING	1.22667453523054	0.272420443587271	1.25778543280633	0.29296875	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-1.64863697267333	0.0026349870119245	-1.6039429401491	0.0014683206150604	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_P53_PATHWAY	-1.27010025474455	0.128245019831567	-1.20281359503827	0.202265372168285	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_PANCREAS_BETA_CELLS	-1.2150784060943	0.292682926829268	-1.26884065590117	0.29296875	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_PEROXISOME	0.989018756683885	0.613461538461539	1.01058721285995	0.561542824730573	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.940902098871399	0.701793062904174	0.964725380320111	0.647321428571429	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_PROTEIN_SECRETION	0.604215989765604	0.995412844036697	0.647171650819404	0.993710691823899	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-1.4097492134428	0.0971303625502617	-1.40287449402605	0.125805152979066	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_SPERMATOGENESIS	0.761178672394494	0.938967136150235	0.723377565145713	0.979344115314321	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_TGF_BETA_SIGNALING	-0.760518650641962	0.94689407335577	-0.812729592462277	0.874534821903243	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.30561085640992	3.4504595990762e-10	2.31137245779377	2.0133002213349e-10	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.656087677148651	0.995412844036697	0.70468740332564	0.993710691823899	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_UV_RESPONSE_DN	1.17616119873457	0.270949841765292	1.15315979271206	0.29296875	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_UV_RESPONSE_UP	1.41850929540804	0.0522082520818354	1.43308676383528	0.0314498108625243	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Gained significance
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.798654283305611	0.88197854155301	0.761956385440446	0.892106670741958	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_XENOBIOTIC_METABOLISM	1.51056458728772	0.0172481116846831	1.55618840599058	0.0070727977758869	GSEA_Hallmark_fibroblast_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_ADIPOGENESIS	1.13206842250744	0.30983606557377	1.08024025968968	0.448952879581152	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_ALLOGRAFT_REJECTION	-1.28674828077628	0.0934642356241234	-1.29088399133172	0.10046836861334	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_ANDROGEN_RESPONSE	2.12771120320841	2.33273528330945e-06	2.11903606390097	4.27278949335345e-06	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_ANGIOGENESIS	1.58553102309051	0.0483113182848584	1.71775786788376	0.0170464786455216	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_APICAL_JUNCTION	1.38317179349615	0.0658348694395722	1.23542927690998	0.202758620689655	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_APICAL_SURFACE	1.02441421235678	0.544864250639179	1.18206822093774	0.357329391475733	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_APOPTOSIS	1.73370041542951	0.000860985764495	1.83138244587924	8.40372391608216e-05	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_BILE_ACID_METABOLISM	-1.23195647424633	0.191899894927882	0.771131213342967	0.886628813876583	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.7912111978349	0.0027417346345059	1.79395054677087	0.0015470412710726	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_COAGULATION	1.22450032353954	0.268458781362007	1.47669158886679	0.0336604072153963	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Gained significance
HALLMARK_COMPLEMENT	1.44176361515885	0.0201730703099555	1.56821571668579	0.0028198663801593	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_DNA_REPAIR	-1.04349259414513	0.449074074074074	-1.15425928047134	0.219029374201788	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_E2F_TARGETS	-1.48660201563263	0.0084042519571977	-1.46614104417751	0.015922366969863	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.64706793793267	0.0022246025654484	2.23502031486279	1.96665530040129e-08	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_ESTROGEN_RESPONSE_EARLY	2.20476747170474	2.96265661946067e-08	2.24570401059662	3.42895799228454e-08	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_ESTROGEN_RESPONSE_LATE	1.77584128910558	0.000860985764495	1.74144183475947	0.0013585316641362	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_FATTY_ACID_METABOLISM	0.826871874475178	0.867455660099007	-1.00150308698781	0.585695006747638	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_G2M_CHECKPOINT	1.32286745588271	0.0934642356241234	1.19992114375189	0.240760521256142	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_GLYCOLYSIS	0.876906202122583	0.836395422759059	0.826623540396036	0.886628813876583	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_HEDGEHOG_SIGNALING	-0.778888163306485	0.86045066045066	0.666855873431342	0.904557509771078	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_HEME_METABOLISM	0.888423902639839	0.821672991469625	0.893792285686064	0.778798047589994	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_HYPOXIA	1.75503351662886	0.0005013094759124	1.70800820370547	0.0008842135941535	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_IL2_STAT5_SIGNALING	1.7586989317098	0.0001607101516155	1.68245619520361	0.0006316203796139	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.20865086683498	0.281820455113778	1.35880699406629	0.134920634920635	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_INFLAMMATORY_RESPONSE	2.1305697415079	4.2154900509095e-08	2.13752728592284	1.01076899616702e-07	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_INTERFERON_ALPHA_RESPONSE	-2.24894956255759	1.34772973384776e-06	-2.12425389501172	2.34904052907508e-05	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_INTERFERON_GAMMA_RESPONSE	-1.3528142745487	0.0264305512859193	-1.48277670601805	0.0083848992723819	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_KRAS_SIGNALING_DN	1.04306057808792	0.469114219114219	0.885572187540937	0.757246376811594	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_KRAS_SIGNALING_UP	1.1356603654964	0.307739938080495	1.32964566540504	0.0966959855660803	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MITOTIC_SPINDLE	1.26355233247294	0.141632373113855	1.24714769010712	0.149082568807339	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MTORC1_SIGNALING	1.98490595309909	1.34772973384776e-06	1.91271186716215	6.22604810409602e-06	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_MYC_TARGETS_V1	1.04259493628914	0.464001986097319	0.972128851660613	0.638103460680624	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MYC_TARGETS_V2	0.994465518246164	0.544864250639179	0.87334034620497	0.778798047589994	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_MYOGENESIS	2.37882055604326	7.228980156672969e-11	2.21101672228091	7.88852306650808e-08	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_NOTCH_SIGNALING	1.48138049355565	0.0951898109288392	1.26618294680196	0.243493852459016	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.762005215042484	0.964438122332859	-0.763724538179763	0.982832618025751	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_P53_PATHWAY	1.46974448367605	0.0228138506952435	1.27402987801265	0.127813011456628	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Lost significance
HALLMARK_PEROXISOME	0.795574081466216	0.867455660099007	0.986742746616312	0.621804202590229	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.16017792966217	0.307739938080495	0.971808739892448	0.638103460680624	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_PROTEIN_SECRETION	1.34834455754893	0.118059057544685	1.54871304894153	0.0204624849436322	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Gained significance
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.06284308717228	0.464001986097319	1.07961464613297	0.464485981308411	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_SPERMATOGENESIS	0.912753920409764	0.704545454545455	1.04358710336678	0.52275960170697	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_TGF_BETA_SIGNALING	1.80179965522952	0.0027922567883786	1.71079659861779	0.0041322018076303	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.06075818922921	2.76269880122368e-32	2.99910132158381	4.0169035449430296e-30	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.69496123919689	0.0022246025654484	1.63027684580133	0.0034091498897944	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_UV_RESPONSE_DN	1.74209393251492	0.0015071971355239	1.71493221660813	0.0015470412710726	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_UV_RESPONSE_UP	2.04489223901335	2.33273528330945e-06	1.88258846076699	3.74525936160352e-05	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained significant
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.20918802210456	0.289909638554217	1.06159733339013	0.511795425895912	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_XENOBIOTIC_METABOLISM	0.729916136339766	0.964438122332859	0.841954727829351	0.854381953970431	GSEA_Hallmark_macrophage_myeloid_DMED_vs_normal.tsv	True	Retained non-significant
HALLMARK_ADIPOGENESIS	-1.1567067610606	0.23728813559322	-1.19187335788386	0.282563338301043	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_ALLOGRAFT_REJECTION	1.10423003888756	0.396306685366994	1.04090361710718	0.528596030091544	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_ANDROGEN_RESPONSE	1.68126332447594	0.0157981208420476	1.75690626968843	0.0048748975117587	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_ANGIOGENESIS	1.06506640073066	0.515076071922545	1.04102933116497	0.561702127659575	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_APICAL_JUNCTION	-1.17630886341782	0.262032085561497	-1.24662430156108	0.282563338301043	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_APICAL_SURFACE	1.70170738424212	0.0500979293050132	1.6659951193965	0.036329431264357	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Gained significance
HALLMARK_APOPTOSIS	1.29073723789819	0.177793904208999	1.29303162655215	0.207548869471219	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_BILE_ACID_METABOLISM	-1.18980104130972	0.335067212156634	-1.03135296726517	0.565143824027073	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.89219985545997	0.737526539278132	-1.12415089482482	0.450644906554356	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_COAGULATION	-1.46180960449857	0.0596827925610546	1.25860722854058	0.282563338301043	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_COMPLEMENT	-1.22902710407184	0.222430874651439	1.088188015257	0.456515344641632	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_DNA_REPAIR	-0.936934320751944	0.769367501110947	-1.04282573712901	0.524793388429752	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_E2F_TARGETS	-0.848652722260513	0.896819949668268	-0.704183551923379	0.98	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.14662634937983	0.335067212156634	1.74931524862933	0.0027744093152822	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Gained significance
HALLMARK_ESTROGEN_RESPONSE_EARLY	1.76199340674958	0.003702850322959	1.82925090769276	0.0015939319281526	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_ESTROGEN_RESPONSE_LATE	1.64387063070589	0.0107944520551163	1.39599363943394	0.128	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Lost significance
HALLMARK_FATTY_ACID_METABOLISM	-0.860805806420687	0.896819949668268	-0.970178267414919	0.674489352455454	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_G2M_CHECKPOINT	1.33005137714269	0.167729570037679	1.29580593698949	0.203703703703704	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_GLYCOLYSIS	-1.26541905570873	0.167729570037679	-1.5324778305084	0.0220151485754683	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Gained significance
HALLMARK_HEDGEHOG_SIGNALING	-1.34237043930458	0.263815522145469			GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	False	Incomplete estimate
HALLMARK_HEME_METABOLISM	-1.11950491851278	0.335067212156634	-1.11314904934509	0.414125200642055	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_HYPOXIA	1.48990957035252	0.049852892166496	1.22437665120519	0.282563338301043	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Lost significance
HALLMARK_IL2_STAT5_SIGNALING	1.2540934180356	0.222430874651439	1.4434627723148	0.0453342468914984	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Gained significance
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.15021536808554	0.362106918238994	1.31141307186366	0.2334455667789	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_INFLAMMATORY_RESPONSE	1.5644964222916	0.0252271789955788	1.4711421617572	0.036329431264357	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_INTERFERON_ALPHA_RESPONSE	2.61682897881069	8.676002973927e-11	2.81190078093675	3.2814872659307e-15	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_INTERFERON_GAMMA_RESPONSE	2.35996800718678	8.676002973927e-11	2.4476945934811	1.27672410962398e-12	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained significant
HALLMARK_KRAS_SIGNALING_DN	1.43461379093558	0.187284422485317	1.21702913654186	0.357019064124783	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
HALLMARK_KRAS_SIGNALING_UP	-1.11199520882386	0.335067212156634	-0.876637057732426	0.825483681844831	GSEA_Hallmark_macrophage_myeloid_nonDM_ED_vs_normal.tsv	True	Retained non-significant
