target_gene	condition	donor	seed	profile_type	database	call_seed	ES	NES	p_value	FDR_within_Hallmark	log2err	set_size	leading_edge	leading_edge_size	hallmark_rank	analysis	excluded_seed	included_seeds	formal_five_seed_NES	leading_edge_jaccard_vs_formal	excluded_donor	included_donors	formal_three_donor_NES
LRRC17	organic_ED_nonDM	non-DM_1				2026090823	0.242832976003778	0.892435224417229	0.838161838161838	0.932663316582915			GPC3;ADM;PGF;BGN;GPC4;SRPX;IGFBP3;STC1;MAFF;SERPINE1;ATF3;DCN;TIPARP;CHST2;WSB1;PPP1R15A;F3;VEGFA;NDRG1;PNRC1;SDC3;PAM;PGM1;ZFP36;CDKN1A;CDKN1C;AKAP12;HS3ST1;NFIL3;IRS2;FOS;BTG1;KLF6;PLIN2;DDIT4;HSPA5;DUSP1;SDC2;ACKR3;CCNG2;BHLHE40;ANXA2;KDELR3;GLRX;CAV1;IER3;RORA;CSRP2;LOX;SLC2A3;PIM1;HAS1;ERRFI1;PFKP;JUN;MT1E;HEXA;ILVBL;ALDOA;CHST3;GBE1;PRDX5;PGK1;CP;TES;NOCT;BCL2;HDLBP;HK2;ETS1;IL6;CITED2;MT2A;FOXO3;BNIP3L;MYH9;TPI1;NAGK;TPBG;VLDLR;UGP2;ENO1;NR3C1;P4HA1;KLF7;S100A4;DPYSL4;SLC25A1;IDS;PGAM2;GRHPR;P4HA2;SAP30;AK4;PFKL;ADORA2B;FOSL2;PLAUR;SDC4;LDHA;GAA;GAPDH;EFNA1;GCK;CA12;SELENBP1;ISG20;TMEM45A;EGFR;ANGPTL4;KLHL24;EXT1;NDST1	113	28	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.810235317754057	0.870689655172414			
LRRC17	organic_ED_nonDM	non-DM_1				2026090824	0.242832976003778	0.884856857060209	0.845154845154845	0.932663316582915			GPC3;ADM;PGF;BGN;GPC4;SRPX;IGFBP3;STC1;MAFF;SERPINE1;ATF3;DCN;TIPARP;CHST2;WSB1;PPP1R15A;F3;VEGFA;NDRG1;PNRC1;SDC3;PAM;PGM1;ZFP36;CDKN1A;CDKN1C;AKAP12;HS3ST1;NFIL3;IRS2;FOS;BTG1;KLF6;PLIN2;DDIT4;HSPA5;DUSP1;SDC2;ACKR3;CCNG2;BHLHE40;ANXA2;KDELR3;GLRX;CAV1;IER3;RORA;CSRP2;LOX;SLC2A3;PIM1;HAS1;ERRFI1;PFKP;JUN;MT1E;HEXA;ILVBL;ALDOA;CHST3;GBE1;PRDX5;PGK1;CP;TES;NOCT;BCL2;HDLBP;HK2;ETS1;IL6;CITED2;MT2A;FOXO3;BNIP3L;MYH9;TPI1;NAGK;TPBG;VLDLR;UGP2;ENO1;NR3C1;P4HA1;KLF7;S100A4;DPYSL4;SLC25A1;IDS;PGAM2;GRHPR;P4HA2;SAP30;AK4;PFKL;ADORA2B;FOSL2;PLAUR;SDC4;LDHA;GAA;GAPDH;EFNA1;GCK;CA12;SELENBP1;ISG20;TMEM45A;EGFR;ANGPTL4;KLHL24;EXT1;NDST1	113	28	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.810235317754057	0.870689655172414			
LRRC17	organic_ED_nonDM	non-DM_1				2026090825	0.242832976003778	0.889269590132776	0.854145854145854	0.938569989929507			GPC3;ADM;PGF;BGN;GPC4;SRPX;IGFBP3;STC1;MAFF;SERPINE1;ATF3;DCN;TIPARP;CHST2;WSB1;PPP1R15A;F3;VEGFA;NDRG1;PNRC1;SDC3;PAM;PGM1;ZFP36;CDKN1A;CDKN1C;AKAP12;HS3ST1;NFIL3;IRS2;FOS;BTG1;KLF6;PLIN2;DDIT4;HSPA5;DUSP1;SDC2;ACKR3;CCNG2;BHLHE40;ANXA2;KDELR3;GLRX;CAV1;IER3;RORA;CSRP2;LOX;SLC2A3;PIM1;HAS1;ERRFI1;PFKP;JUN;MT1E;HEXA;ILVBL;ALDOA;CHST3;GBE1;PRDX5;PGK1;CP;TES;NOCT;BCL2;HDLBP;HK2;ETS1;IL6;CITED2;MT2A;FOXO3;BNIP3L;MYH9;TPI1;NAGK;TPBG;VLDLR;UGP2;ENO1;NR3C1;P4HA1;KLF7;S100A4;DPYSL4;SLC25A1;IDS;PGAM2;GRHPR;P4HA2;SAP30;AK4;PFKL;ADORA2B;FOSL2;PLAUR;SDC4;LDHA;GAA;GAPDH;EFNA1;GCK;CA12;SELENBP1;ISG20;TMEM45A;EGFR;ANGPTL4;KLHL24;EXT1;NDST1	113	28	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.810235317754057	0.870689655172414			
LRRC17	organic_ED_nonDM	non-DM_1				2026090826	0.242832976003778	0.886000332170351	0.851148851148851	0.9376			GPC3;ADM;PGF;BGN;GPC4;SRPX;IGFBP3;STC1;MAFF;SERPINE1;ATF3;DCN;TIPARP;CHST2;WSB1;PPP1R15A;F3;VEGFA;NDRG1;PNRC1;SDC3;PAM;PGM1;ZFP36;CDKN1A;CDKN1C;AKAP12;HS3ST1;NFIL3;IRS2;FOS;BTG1;KLF6;PLIN2;DDIT4;HSPA5;DUSP1;SDC2;ACKR3;CCNG2;BHLHE40;ANXA2;KDELR3;GLRX;CAV1;IER3;RORA;CSRP2;LOX;SLC2A3;PIM1;HAS1;ERRFI1;PFKP;JUN;MT1E;HEXA;ILVBL;ALDOA;CHST3;GBE1;PRDX5;PGK1;CP;TES;NOCT;BCL2;HDLBP;HK2;ETS1;IL6;CITED2;MT2A;FOXO3;BNIP3L;MYH9;TPI1;NAGK;TPBG;VLDLR;UGP2;ENO1;NR3C1;P4HA1;KLF7;S100A4;DPYSL4;SLC25A1;IDS;PGAM2;GRHPR;P4HA2;SAP30;AK4;PFKL;ADORA2B;FOSL2;PLAUR;SDC4;LDHA;GAA;GAPDH;EFNA1;GCK;CA12;SELENBP1;ISG20;TMEM45A;EGFR;ANGPTL4;KLHL24;EXT1;NDST1	113	28	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.810235317754057	0.870689655172414			
LRRC17	organic_ED_nonDM	non-DM_2				2026090827	0.232876204983643	0.848045545366776	0.928071928071928	0.931			ATF3;PGF;VEGFA;GPC3;F3;CDKN1A;GPC4;CHST2;SRPX;FOS;AKAP12;ADM;JUN;TGFBI;STC1;ZFP36;DDIT4;BGN;IGFBP3;PNRC1;SDC3;HS3ST1;BTG1;PAM;CDKN1C;WSB1;SLC2A3;CSRP2;BCL2;PGM1;DUSP1;CAV1;CCNG2;MT1E;DCN;NDRG1;IER3;PRDX5;LOX;ANXA2;MAFF;ACKR3;CITED2;BHLHE40;SERPINE1;NFIL3;EFNA1;NR3C1;HSPA5;UGP2;ANGPTL4;VLDLR;ILVBL;CA12;SDC4;LDHA;BNIP3L;IDS;SLC25A1;PLIN2;TPI1;P4HA2;HK2;HEXA;FAM162A;MXI1;MT2A;IRS2;COL5A1;SDC2;STC2;PPARGC1A;ENO1;GBE1;RORA;GLRX;PGK1;FOXO3;SAP30;NEDD4L;TIPARP;CDKN1B;HDLBP;EGFR;GRHPR;NAGK;TPD52;ERO1A;LXN;TPBG;PRKCA;MIF;PPP1R15A;SELENBP1;TES;TMEM45A;RBPJ	97	29	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.886962145363145	0.932038834951456			
LRRC17	organic_ED_nonDM	non-DM_2				2026090828	0.192460700939219	0.704084371381029	0.996003996003996	0.996003996003996			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;F3;SRPX;IGFBP3;CHST2;GPC3;FOS;STC1;DDIT4;BGN;TGFBI;HS3ST1;JUN;PAM;SDC3;ZFP36;CDKN1C;CCNG2;PNRC1;DCN;BTG1;CAV1;SERPINE1;WSB1;CSRP2;PGM1;CITED2;MAFF;MT1E;SLC2A3;NDRG1;BCL2;IER3;BHLHE40;COL5A1;LOX;ANXA2;PRDX5;HK2;VLDLR;EFNA1;DUSP1;NFIL3;ILVBL;CA12;NR3C1;STC2;EGFR;ANGPTL4;ACKR3;MYH9;IDS;TPI1;SDC2;LDHA;SLC25A1;SDC4;UGP2;IRS2;PLIN2;HSPA5;BNIP3L;HEXA;SAP30;ERO1A;CDKN1B;MXI1;LXN;P4HA2;TES;PPARGC1A;GBE1;PPP1R15A;RORA;MT2A;NEDD4L;FAM162A;TPBG;GCNT2;PFKL;SLC2A1;GRHPR;TIPARP;ZNF292;SULT2B1;FOXO3;NAGK;GLRX;XPNPEP1	95	32	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.886962145363145	0.876190476190476			
LRRC17	organic_ED_nonDM	non-DM_2				2026090829	0.192460700939219	0.700154728873672	1.0	1.0			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;F3;SRPX;IGFBP3;CHST2;GPC3;FOS;STC1;DDIT4;BGN;TGFBI;HS3ST1;JUN;PAM;SDC3;ZFP36;CDKN1C;CCNG2;PNRC1;DCN;BTG1;CAV1;SERPINE1;WSB1;CSRP2;PGM1;CITED2;MAFF;MT1E;SLC2A3;NDRG1;BCL2;IER3;BHLHE40;COL5A1;LOX;ANXA2;PRDX5;HK2;VLDLR;EFNA1;DUSP1;NFIL3;ILVBL;CA12;NR3C1;STC2;EGFR;ANGPTL4;ACKR3;MYH9;IDS;TPI1;SDC2;LDHA;SLC25A1;SDC4;UGP2;IRS2;PLIN2;HSPA5;BNIP3L;HEXA;SAP30;ERO1A;CDKN1B;MXI1;LXN;P4HA2;TES;PPARGC1A;GBE1;PPP1R15A;RORA;MT2A;NEDD4L;FAM162A;TPBG;GCNT2;PFKL;SLC2A1;GRHPR;TIPARP;ZNF292;SULT2B1;FOXO3;NAGK;GLRX;XPNPEP1	95	32	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.886962145363145	0.876190476190476			
LRRC17	organic_ED_nonDM	non-DM_2				2026090830	0.192460700939219	0.702717474564558	0.998001998001998	0.998001998001998			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;F3;SRPX;IGFBP3;CHST2;GPC3;FOS;STC1;DDIT4;BGN;TGFBI;HS3ST1;JUN;PAM;SDC3;ZFP36;CDKN1C;CCNG2;PNRC1;DCN;BTG1;CAV1;SERPINE1;WSB1;CSRP2;PGM1;CITED2;MAFF;MT1E;SLC2A3;NDRG1;BCL2;IER3;BHLHE40;COL5A1;LOX;ANXA2;PRDX5;HK2;VLDLR;EFNA1;DUSP1;NFIL3;ILVBL;CA12;NR3C1;STC2;EGFR;ANGPTL4;ACKR3;MYH9;IDS;TPI1;SDC2;LDHA;SLC25A1;SDC4;UGP2;IRS2;PLIN2;HSPA5;BNIP3L;HEXA;SAP30;ERO1A;CDKN1B;MXI1;LXN;P4HA2;TES;PPARGC1A;GBE1;PPP1R15A;RORA;MT2A;NEDD4L;FAM162A;TPBG;GCNT2;PFKL;SLC2A1;GRHPR;TIPARP;ZNF292;SULT2B1;FOXO3;NAGK;GLRX;XPNPEP1	95	32	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.886962145363145	0.876190476190476			
LRRC17	organic_ED_nonDM	non-DM_2				2026090831	0.192460700939219	0.706986595935904	0.997002997002997	0.997002997002997			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;F3;SRPX;IGFBP3;CHST2;GPC3;FOS;STC1;DDIT4;BGN;TGFBI;HS3ST1;JUN;PAM;SDC3;ZFP36;CDKN1C;CCNG2;PNRC1;DCN;BTG1;CAV1;SERPINE1;WSB1;CSRP2;PGM1;CITED2;MAFF;MT1E;SLC2A3;NDRG1;BCL2;IER3;BHLHE40;COL5A1;LOX;ANXA2;PRDX5;HK2;VLDLR;EFNA1;DUSP1;NFIL3;ILVBL;CA12;NR3C1;STC2;EGFR;ANGPTL4;ACKR3;MYH9;IDS;TPI1;SDC2;LDHA;SLC25A1;SDC4;UGP2;IRS2;PLIN2;HSPA5;BNIP3L;HEXA;SAP30;ERO1A;CDKN1B;MXI1;LXN;P4HA2;TES;PPARGC1A;GBE1;PPP1R15A;RORA;MT2A;NEDD4L;FAM162A;TPBG;GCNT2;PFKL;SLC2A1;GRHPR;TIPARP;ZNF292;SULT2B1;FOXO3;NAGK;GLRX;XPNPEP1	95	32	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.886962145363145	0.876190476190476			
LRRC17	organic_ED_nonDM	non-DM_3				2026090832	0.216589393497484	0.795683254408997	0.97002997002997	0.97002997002997			GPC3;DDIT4;ATF3;FOS;AKAP12;CHST2;ZFP36;JUN;SERPINE1;VEGFA;IGFBP3;CDKN1A;SLC2A1;PNRC1;DCN;CCNG2;NFIL3;GPC4;MT1E;WSB1;MAFF;PGF;DUSP1;ADM;IER3;CAV1;F3;STC1;IRS2;RORA;PAM;LDHA;EGFR;MT2A;CDKN1C;NDRG1;SRPX;CSRP2;ANXA2;GLRX;BCL2;ANGPTL4;LOX;SDC2;BTG1;SDC3;HS3ST1;MYH9;TGM2;GAPDH;FBP1;HSPA5;BGN;TGFBI;TIPARP;PPP1R15A;ALDOA;KDELR3;KLF7;VLDLR;COL5A1;PGM1;PRDX5;UGP2;STC2;SAP30;CDKN1B;ENO1;PDGFB;HDLBP;RBPJ;P4HA1;PFKL;ZNF292;PGK1;TPD52;ILVBL;EFNA1;ERRFI1;FOXO3;GPC1;BHLHE40;CA12;GBE1;PYGM;CHST3;PLIN2;PRKCA;CITED2;RRAGD;HK2;TGFB3;FAM162A;HEXA;TMEM45A;SELENBP1;IDS;ACKR3;CP;PPP1R3C;FOSL2;DTNA;ETS1;MXI1;SLC2A3;NR3C1;EXT1;BNIP3L;GPI;PGAM2;ISG20;VHL;SDC4;SULT2B1;TES;MIF;TPBG;ERO1A;LXN;CXCR4	120	32	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.77880456642162	0.903225806451613			
LRRC17	organic_ED_nonDM	non-DM_3				2026090833	0.215530304935562	0.787348557806546	0.981018981018981	0.981018981018981			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;ZFP36;AKAP12;CCNG2;JUN;PNRC1;MT1E;SERPINE1;F3;SLC2A1;CAV1;DUSP1;CDKN1A;GPC4;DCN;EGFR;NFIL3;ANGPTL4;ADM;ANXA2;WSB1;MAFF;PGF;IER3;MYH9;PGM1;CDKN1C;FBP1;RORA;PAM;GLRX;GAPDH;STC1;KLF7;CSRP2;MT2A;NDRG1;ALDOA;LDHA;SDC3;IRS2;PPP1R15A;BTG1;KDELR3;TIPARP;EFNA1;COL5A1;LOX;HDLBP;SRPX;CITED2;SAP30;CP;BCL2;SDC2;RBPJ;PFKL;DTNA;PLIN2;BGN;PDGFB;PRDX5;TGM2;SELENBP1;PFKP;HEXA;PGK1;TPI1;HSPA5;ZNF292;HS3ST1;SLC2A3;GPC1;PPP1R3C;TMEM45A;GPI;CDKN1B;PYGM;PIM1;TPD52;TGFB3;CA12;UGP2;STC2;ERRFI1;ERO1A;KLF6;MIF;HK2;RRAGD;ILVBL	97	32	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.77880456642162	0.789915966386555			
LRRC17	organic_ED_nonDM	non-DM_3				2026090834	0.215530304935562	0.788556687997945	0.98001998001998	0.98001998001998			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;ZFP36;AKAP12;CCNG2;JUN;PNRC1;MT1E;SERPINE1;F3;SLC2A1;CAV1;DUSP1;CDKN1A;GPC4;DCN;EGFR;NFIL3;ANGPTL4;ADM;ANXA2;WSB1;MAFF;PGF;IER3;MYH9;PGM1;CDKN1C;FBP1;RORA;PAM;GLRX;GAPDH;STC1;KLF7;CSRP2;MT2A;NDRG1;ALDOA;LDHA;SDC3;IRS2;PPP1R15A;BTG1;KDELR3;TIPARP;EFNA1;COL5A1;LOX;HDLBP;SRPX;CITED2;SAP30;CP;BCL2;SDC2;RBPJ;PFKL;DTNA;PLIN2;BGN;PDGFB;PRDX5;TGM2;SELENBP1;PFKP;HEXA;PGK1;TPI1;HSPA5;ZNF292;HS3ST1;SLC2A3;GPC1;PPP1R3C;TMEM45A;GPI;CDKN1B;PYGM;PIM1;TPD52;TGFB3;CA12;UGP2;STC2;ERRFI1;ERO1A;KLF6;MIF;HK2;RRAGD;ILVBL	97	32	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.77880456642162	0.789915966386555			
LRRC17	organic_ED_nonDM	non-DM_3				2026090835	0.215530304935562	0.783130043663545	0.981018981018981	0.981018981018981			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;ZFP36;AKAP12;CCNG2;JUN;PNRC1;MT1E;SERPINE1;F3;SLC2A1;CAV1;DUSP1;CDKN1A;GPC4;DCN;EGFR;NFIL3;ANGPTL4;ADM;ANXA2;WSB1;MAFF;PGF;IER3;MYH9;PGM1;CDKN1C;FBP1;RORA;PAM;GLRX;GAPDH;STC1;KLF7;CSRP2;MT2A;NDRG1;ALDOA;LDHA;SDC3;IRS2;PPP1R15A;BTG1;KDELR3;TIPARP;EFNA1;COL5A1;LOX;HDLBP;SRPX;CITED2;SAP30;CP;BCL2;SDC2;RBPJ;PFKL;DTNA;PLIN2;BGN;PDGFB;PRDX5;TGM2;SELENBP1;PFKP;HEXA;PGK1;TPI1;HSPA5;ZNF292;HS3ST1;SLC2A3;GPC1;PPP1R3C;TMEM45A;GPI;CDKN1B;PYGM;PIM1;TPD52;TGFB3;CA12;UGP2;STC2;ERRFI1;ERO1A;KLF6;MIF;HK2;RRAGD;ILVBL	97	32	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.77880456642162	0.789915966386555			
LRRC17	organic_ED_nonDM	non-DM_3				2026090836	0.215530304935562	0.787584795450356	0.981018981018981	0.981018981018981			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;ZFP36;AKAP12;CCNG2;JUN;PNRC1;MT1E;SERPINE1;F3;SLC2A1;CAV1;DUSP1;CDKN1A;GPC4;DCN;EGFR;NFIL3;ANGPTL4;ADM;ANXA2;WSB1;MAFF;PGF;IER3;MYH9;PGM1;CDKN1C;FBP1;RORA;PAM;GLRX;GAPDH;STC1;KLF7;CSRP2;MT2A;NDRG1;ALDOA;LDHA;SDC3;IRS2;PPP1R15A;BTG1;KDELR3;TIPARP;EFNA1;COL5A1;LOX;HDLBP;SRPX;CITED2;SAP30;CP;BCL2;SDC2;RBPJ;PFKL;DTNA;PLIN2;BGN;PDGFB;PRDX5;TGM2;SELENBP1;PFKP;HEXA;PGK1;TPI1;HSPA5;ZNF292;HS3ST1;SLC2A3;GPC1;PPP1R3C;TMEM45A;GPI;CDKN1B;PYGM;PIM1;TPD52;TGFB3;CA12;UGP2;STC2;ERRFI1;ERO1A;KLF6;MIF;HK2;RRAGD;ILVBL	97	32	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.77880456642162	0.789915966386555			
TYMS	normal	Normal_1				2026090837	0.225785017691678	0.817740586363005	0.949050949050949	0.967032967032967			FOS;BGN;JUN;ZFP36;ADM;CAV1;CA12;SRPX;SERPINE1;KDELR3;TGFBI;LXN;GPC1;PGF;CDKN1C;S100A4;TES;VLDLR;COL5A1;WSB1;MYH9;SDC2;AKAP12;STC1;ENO1;GAPDH;STC2;SDC4;LOX;BHLHE40;PAM;CSRP2;GPC3;GPC4;DCN;SELENBP1;VEGFA;PPP1R3C;TPD52;PNRC1;ANXA2;HSPA5;HEXA;CXCR4;KLF6;CHST2;ATF3;HDLBP;PFKP;PIM1;PGM1;P4HA1;NEDD4L;NAGK;SLC2A3;CP;GAA;NDRG1;SLC2A1;ACKR3;GLRX;EGFR;EFNA1;MAFF;MT1E;PPP1R15A;F3;CDKN1B;PRDX5;UGP2;TGFB3;NOCT;IRS2;LDHA;NFIL3;NR3C1;PGK1;BNIP3L;TNFAIP3;SLC2A5;ILVBL;P4HA2;RORA;ALDOA;DTNA;ADORA2B;DDIT4;GPI;ANGPTL4;TPI1;TIPARP;PLAC8;HK1;RBPJ;PRKCA;CHST3;PFKFB3;SLC37A4;PLAUR;AMPD3;ISG20;IGFBP3;BTG1	103	31	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.732799029241354	0.830188679245283			
TYMS	normal	Normal_1				2026090838	0.189602912808742	0.688759487731802	0.999000999000999	0.999000999000999			FOS;BGN;JUN;ZFP36;SERPINE1;ADM;CAV1;SRPX;CDKN1C;PGF;KDELR3;CA12;SDC2;LXN;COL5A1;TES;MYH9;GAPDH;STC1;VEGFA;PAM;CXCR4;AKAP12;S100A4;TGFBI;WSB1;GPC1;BHLHE40;VLDLR;LOX;ENO1;SDC4;ANXA2;GPC3;CSRP2;SLC2A3;KLF6;GPC4;CP;HEXA;HSPA5;ATF3;SELENBP1;STC2;CHST2;P4HA1;PNRC1;HDLBP;PPP1R15A;CDKN1B;NAGK;PDK3;ACKR3;PIM1;PPP1R3C;DCN;PFKP;TGFB3;BTG1;TPI1;TIPARP;UGP2;IGFBP3;PGM1;NFIL3;MAFF;TPD52;MT1E;EGFR;TNFAIP3;ALDOA;GPI;EFNA1;LDHA;NR3C1;GAA;PLAC8;BNIP3L;NDRG1;NOCT;EXT1;KLF7;IRS2;ADORA2B;PLIN2;PRDX5;PFKFB3;STBD1;BCL2;PDK1;SLC25A1;SCARB1;MT2A;NEDD4L;ILVBL;PGK1;SAP30;P4HA2;PFKL;ANGPTL4;DDIT4;CITED2;RBPJ;SLC2A5;FOSL2;HK2;PKP1;TPBG;XPNPEP1;GYS1;SDC3;TMEM45A;ANKZF1;GLRX;PLAUR;ERRFI1;TPST2;ETS1;HK1;TKTL1;HMOX1;ISG20;EFNA3;VHL;DTNA;ENO3;F3;AK4;IER3;CCNG2;FBP1;AMPD3;ENO2;GBE1;PPFIA4;PGM2;ZNF292;INHA	138	32	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.732799029241354	0.635714285714286			
TYMS	normal	Normal_1				2026090839	0.189602912808742	0.693691491766872	0.998001998001998	0.998001998001998			FOS;BGN;JUN;ZFP36;SERPINE1;ADM;CAV1;SRPX;CDKN1C;PGF;KDELR3;CA12;SDC2;LXN;COL5A1;TES;MYH9;GAPDH;STC1;VEGFA;PAM;CXCR4;AKAP12;S100A4;TGFBI;WSB1;GPC1;BHLHE40;VLDLR;LOX;ENO1;SDC4;ANXA2;GPC3;CSRP2;SLC2A3;KLF6;GPC4;CP;HEXA;HSPA5;ATF3;SELENBP1;STC2;CHST2;P4HA1;PNRC1;HDLBP;PPP1R15A;CDKN1B;NAGK;PDK3;ACKR3;PIM1;PPP1R3C;DCN;PFKP;TGFB3;BTG1;TPI1;TIPARP;UGP2;IGFBP3;PGM1;NFIL3;MAFF;TPD52;MT1E;EGFR;TNFAIP3;ALDOA;GPI;EFNA1;LDHA;NR3C1;GAA;PLAC8;BNIP3L;NDRG1;NOCT;EXT1;KLF7;IRS2;ADORA2B;PLIN2;PRDX5;PFKFB3;STBD1;BCL2;PDK1;SLC25A1;SCARB1;MT2A;NEDD4L;ILVBL;PGK1;SAP30;P4HA2;PFKL;ANGPTL4;DDIT4;CITED2;RBPJ;SLC2A5;FOSL2;HK2;PKP1;TPBG;XPNPEP1;GYS1;SDC3;TMEM45A;ANKZF1;GLRX;PLAUR;ERRFI1;TPST2;ETS1;HK1;TKTL1;HMOX1;ISG20;EFNA3;VHL;DTNA;ENO3;F3;AK4;IER3;CCNG2;FBP1;AMPD3;ENO2;GBE1;PPFIA4;PGM2;ZNF292;INHA	138	32	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.732799029241354	0.635714285714286			
TYMS	normal	Normal_1				2026090840	0.189602912808742	0.692141612018147	0.999000999000999	0.999000999000999			FOS;BGN;JUN;ZFP36;SERPINE1;ADM;CAV1;SRPX;CDKN1C;PGF;KDELR3;CA12;SDC2;LXN;COL5A1;TES;MYH9;GAPDH;STC1;VEGFA;PAM;CXCR4;AKAP12;S100A4;TGFBI;WSB1;GPC1;BHLHE40;VLDLR;LOX;ENO1;SDC4;ANXA2;GPC3;CSRP2;SLC2A3;KLF6;GPC4;CP;HEXA;HSPA5;ATF3;SELENBP1;STC2;CHST2;P4HA1;PNRC1;HDLBP;PPP1R15A;CDKN1B;NAGK;PDK3;ACKR3;PIM1;PPP1R3C;DCN;PFKP;TGFB3;BTG1;TPI1;TIPARP;UGP2;IGFBP3;PGM1;NFIL3;MAFF;TPD52;MT1E;EGFR;TNFAIP3;ALDOA;GPI;EFNA1;LDHA;NR3C1;GAA;PLAC8;BNIP3L;NDRG1;NOCT;EXT1;KLF7;IRS2;ADORA2B;PLIN2;PRDX5;PFKFB3;STBD1;BCL2;PDK1;SLC25A1;SCARB1;MT2A;NEDD4L;ILVBL;PGK1;SAP30;P4HA2;PFKL;ANGPTL4;DDIT4;CITED2;RBPJ;SLC2A5;FOSL2;HK2;PKP1;TPBG;XPNPEP1;GYS1;SDC3;TMEM45A;ANKZF1;GLRX;PLAUR;ERRFI1;TPST2;ETS1;HK1;TKTL1;HMOX1;ISG20;EFNA3;VHL;DTNA;ENO3;F3;AK4;IER3;CCNG2;FBP1;AMPD3;ENO2;GBE1;PPFIA4;PGM2;ZNF292;INHA	138	32	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.732799029241354	0.635714285714286			
TYMS	normal	Normal_1				2026090841	0.189602912808742	0.690057645334672	0.999000999000999	0.999000999000999			FOS;BGN;JUN;ZFP36;SERPINE1;ADM;CAV1;SRPX;CDKN1C;PGF;KDELR3;CA12;SDC2;LXN;COL5A1;TES;MYH9;GAPDH;STC1;VEGFA;PAM;CXCR4;AKAP12;S100A4;TGFBI;WSB1;GPC1;BHLHE40;VLDLR;LOX;ENO1;SDC4;ANXA2;GPC3;CSRP2;SLC2A3;KLF6;GPC4;CP;HEXA;HSPA5;ATF3;SELENBP1;STC2;CHST2;P4HA1;PNRC1;HDLBP;PPP1R15A;CDKN1B;NAGK;PDK3;ACKR3;PIM1;PPP1R3C;DCN;PFKP;TGFB3;BTG1;TPI1;TIPARP;UGP2;IGFBP3;PGM1;NFIL3;MAFF;TPD52;MT1E;EGFR;TNFAIP3;ALDOA;GPI;EFNA1;LDHA;NR3C1;GAA;PLAC8;BNIP3L;NDRG1;NOCT;EXT1;KLF7;IRS2;ADORA2B;PLIN2;PRDX5;PFKFB3;STBD1;BCL2;PDK1;SLC25A1;SCARB1;MT2A;NEDD4L;ILVBL;PGK1;SAP30;P4HA2;PFKL;ANGPTL4;DDIT4;CITED2;RBPJ;SLC2A5;FOSL2;HK2;PKP1;TPBG;XPNPEP1;GYS1;SDC3;TMEM45A;ANKZF1;GLRX;PLAUR;ERRFI1;TPST2;ETS1;HK1;TKTL1;HMOX1;ISG20;EFNA3;VHL;DTNA;ENO3;F3;AK4;IER3;CCNG2;FBP1;AMPD3;ENO2;GBE1;PPFIA4;PGM2;ZNF292;INHA	138	32	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.732799029241354	0.635714285714286			
