gene_symbol	logFC	P.Value	adj.P.Val	dataset	FDR_lt_0_05
PDE4A	0.159590292893087	0.343299735904462	0.552525320404782	GSE205050	False
FAM161B	2.26826327220372	0.34338269140049	0.552562207735389	GSE205050	False
ZNF597	-0.158402027286458	0.343405884789308	0.552562207735389	GSE205050	False
ADSS2	0.056141098589622	0.343473026614465	0.552603277279397	GSE205050	False
GLG1	0.0493157514046754	0.343517170420109	0.55260734054255	GSE205050	False
PPFIA1	-0.273301573260819	0.343871345571135	0.553057462287516	GSE205050	False
ENSG00000256616	0.573315151850859	0.343880283826309	0.553057462287516	GSE205050	False
TLCD2	1.70716892905362	0.343971485571377	0.553137142475081	GSE205050	False
MIEF2	0.239418327246079	0.344530212569841	0.553937164824783	GSE205050	False
SALL2	-0.41261221548946	0.344552420868194	0.553937164824783	GSE205050	False
ZC3HAV1	-0.070411290881343	0.344695283900269	0.553965055428062	GSE205050	False
MCC	-0.080197514465616	0.344703768815298	0.553965055428062	GSE205050	False
RAD50	-0.240287949216715	0.344720577405753	0.553965055428062	GSE205050	False
MYCT1	-0.372152742395504	0.344736651077126	0.553965055428062	GSE205050	False
LYPD1	0.499431407061578	0.344918620475023	0.554190397224995	GSE205050	False
PHAX	-0.0739286615782637	0.344992530473593	0.554209632884166	GSE205050	False
OR10K1	0.510499201717365	0.345014070298277	0.554209632884166	GSE205050	False
NEPRO	0.0637966910495846	0.345103610439384	0.554226128754074	GSE205050	False
ZNF766	0.0782619379563991	0.345107819892957	0.554226128754074	GSE205050	False
C10orf88	-0.14040738952527	0.345381150167178	0.55459800603698	GSE205050	False
GTF2F1	-0.068300093052712	0.345573326737425	0.554823135695983	GSE205050	False
ENSG00000237719	-0.3389759716206	0.345604922077231	0.554823135695983	GSE205050	False
DNAJC13	-0.0657398175994972	0.345815594362474	0.555023428732072	GSE205050	False
DNMT3A	0.126191941588107	0.345849250527993	0.555023428732072	GSE205050	False
ATP6AP2	0.173891138628743	0.345855087312032	0.555023428732072	GSE205050	False
CRTAC1	0.152884760457932	0.346093007440019	0.55533812118291	GSE205050	False
VCPKMT	-0.141058641420046	0.346206128745483	0.55539956521724	GSE205050	False
ATP5PD	-0.0513066531909265	0.346271181803561	0.55539956521724	GSE205050	False
OXA1L	-0.0525258592363045	0.34628196880271	0.55539956521724	GSE205050	False
CDKN1B	-0.156439930358898	0.346298614281784	0.55539956521724	GSE205050	False
MREG	-0.187137575442957	0.346596747407136	0.55581058116811	GSE205050	False
FBXO17	-0.133314736611535	0.346667137483081	0.555832476468388	GSE205050	False
KLHL21	-0.107504866282396	0.346694898221643	0.555832476468388	GSE205050	False
OR6Y1	0.44498970677995	0.346735984529873	0.555832476468388	GSE205050	False
ENSG00000284292	-0.208686478053013	0.346828832157931	0.555853544336286	GSE205050	False
AP2A1	0.242798632471546	0.346832852449626	0.555853544336286	GSE205050	False
GPR17	-0.371326288612935	0.346910866016632	0.555911474652286	GSE205050	False
ENSG00000283782	0.420576749285904	0.346956319996095	0.555917221782086	GSE205050	False
MKLN1	0.0752706897218207	0.347059381545694	0.555966514772509	GSE205050	False
FAM107B	-0.0393414375978924	0.347070827003263	0.555966514772509	GSE205050	False
ENSG00000284620	0.331216982900504	0.347148451155634	0.55597205104312	GSE205050	False
PUS10	0.160350319639196	0.347158026449654	0.55597205104312	GSE205050	False
FOXL2NB	0.521012752894305	0.347243054765203	0.556041157883788	GSE205050	False
LIF	0.560590270610705	0.347452357981331	0.55630922576584	GSE205050	False
STK33	0.373946258502162	0.34772390512822	0.556676876331386	GSE205050	False
C19orf33	-0.147808545355753	0.347766606129545	0.556678118889463	GSE205050	False
RSRP1	0.144275285329902	0.347956490057551	0.556914931892981	GSE205050	False
PCDHGA8	0.656986264525467	0.348048570310707	0.556995168926788	GSE205050	False
ZNF585B	0.100430881036586	0.348439674276708	0.557553437774642	GSE205050	False
C11orf24	0.143411685589313	0.348481396301533	0.557553437774642	GSE205050	False
TSEN2	-0.374568310718317	0.348570077773622	0.55762813164797	GSE205050	False
PRPSAP1	0.101914931887585	0.348622574752999	0.557644928029191	GSE205050	False
RGS3	0.114562311283566	0.348735902222709	0.557759011047112	GSE205050	False
MMP19	0.375800993850044	0.348890740259157	0.557939449495494	GSE205050	False
PDSS2	-0.130539350376511	0.348981793357271	0.558017853106678	GSE205050	False
ZNF808	0.411903009298411	0.349233737431624	0.558353469670934	GSE205050	False
ATP6V1FNB	-0.380288210276223	0.349316337976207	0.558418292276435	GSE205050	False
MRPS11	-0.0665813929888781	0.349372974706461	0.558441598429324	GSE205050	False
KLHL7	0.0942852608919269	0.349800963311821	0.559058400439861	GSE205050	False
GMEB1	-0.16206590558659	0.350287063268549	0.559736317764905	GSE205050	False
WDR13	-0.080351867554648	0.350309444240575	0.559736317764905	GSE205050	False
CCDC65	-0.320774391863298	0.350460091762533	0.55990964967187	GSE205050	False
CDC42EP4	-0.124005496426357	0.350552915892753	0.559930364695705	GSE205050	False
SEMA6D	0.177189800929865	0.350557397327564	0.559930364695705	GSE205050	False
ENSG00000254553	-1.09652455167114	0.350658855611695	0.559999515140856	GSE205050	False
SNX22	0.351216281434361	0.350685040547991	0.559999515140856	GSE205050	False
CRELD2	0.358662264557186	0.350728248760904	0.560001164868601	GSE205050	False
GDPD1	0.31306967161081	0.35079133996661	0.560029806953026	GSE205050	False
RPL41	0.0665823739525955	0.350830541816183	0.560029806953026	GSE205050	False
BCAP31	-0.188079071664148	0.350986777529788	0.560211856237591	GSE205050	False
INTS8	-0.145729805930255	0.351061198771588	0.560222388180198	GSE205050	False
PHC3	0.0833301002221747	0.351077759605921	0.560222388180198	GSE205050	False
DUSP22	0.187343496301935	0.351251084309507	0.560431614691376	GSE205050	False
BCAS4	0.629165138426223	0.351530136703385	0.56080946235102	GSE205050	False
VIRMA	-0.060836075371097	0.351751425796978	0.561095078295564	GSE205050	False
SHC1	0.121553383134821	0.351899379725652	0.561113250372714	GSE205050	False
TBC1D22A	0.108576190937199	0.351902379138868	0.561113250372714	GSE205050	False
MED21	-0.0823485483185245	0.351908202904006	0.561113250372714	GSE205050	False
ZNF8-ERVK3-1	-0.195231380952332	0.3519318533743	0.561113250372714	GSE205050	False
TADA2B	-0.0992156639326529	0.352130157562921	0.561304625801871	GSE205050	False
INPP5B	-0.133710603316284	0.352136431159029	0.561304625801871	GSE205050	False
NDUFAF1	-0.118642164416539	0.35244482212328	0.561618984232853	GSE205050	False
SLC25A38	0.1612184227347	0.352468449571933	0.561618984232853	GSE205050	False
COX6A1	-0.0731740377223655	0.352471817819778	0.561618984232853	GSE205050	False
TAF1C	0.16093683731321	0.35253876324432	0.561618984232853	GSE205050	False
IP6K2	0.0999669341269867	0.352572801939727	0.561618984232853	GSE205050	False
ATAD3B	-0.183762431105892	0.352587426763448	0.561618984232853	GSE205050	False
PPP1R16A	0.191097051073883	0.352798355301892	0.561887556878796	GSE205050	False
HECTD3	-0.0535854737532855	0.352962867064471	0.562082147863042	GSE205050	False
PRKAB1	0.115280344693779	0.353115306231737	0.562257469258305	GSE205050	False
CSMD1	0.644992759207244	0.353228395129643	0.562337198388533	GSE205050	False
ECHDC2	0.169481805627165	0.353250080716881	0.562337198388533	GSE205050	False
GPATCH8	0.0501349176844368	0.353313782871067	0.562371183045076	GSE205050	False
ALDH7A1	-0.0637241684718468	0.353431211679203	0.562467844911362	GSE205050	False
ENSG00000227745	0.384171244255046	0.353459233163157	0.562467844911362	GSE205050	False
KLHL23	0.133244606911122	0.353515568819006	0.562490080620582	GSE205050	False
SCYL3	0.114456411547665	0.353750502559542	0.562796450154037	GSE205050	False
C9orf78	-0.0818871345657204	0.35392513946809	0.563006829023278	GSE205050	False
PWWP2B	0.395842249273201	0.353977705240892	0.563022995949756	GSE205050	False
NELFA	0.453172814518643	0.354032534449102	0.563042758703459	GSE205050	False
P4HA2	0.177479752177603	0.35408976673578	0.563066338050022	GSE205050	False
ABHD11-AS1	0.599911037900823	0.354149624931789	0.563094086917052	GSE205050	False
HNRNPH2	0.0411923684532969	0.354573459615119	0.563700478540416	GSE205050	False
RPS19BP1	-0.134713176823853	0.35464289973801	0.56371400690714	GSE205050	False
ZNF182	-0.442022246711003	0.354666878573749	0.56371400690714	GSE205050	False
CORO6	0.498382774972467	0.354880023699046	0.563951604674418	GSE205050	False
ANKRD50	-0.108196915331925	0.354901311090483	0.563951604674418	GSE205050	False
NOMO3	0.327144036604628	0.355117798886867	0.56422808826371	GSE205050	False
SMIM7	-0.0721806645502507	0.355346103976515	0.564523279325217	GSE205050	False
RGS19	0.140361416692253	0.355492925640508	0.56468896598333	GSE205050	False
THAP8	0.80093091202021	0.355755811437017	0.565038955055109	GSE205050	False
AKIP1	-0.163519937950817	0.355847695050385	0.565117293969503	GSE205050	False
TAB2	0.0677580472715977	0.356161316259394	0.565520939408317	GSE205050	False
RIC8B	-0.167098120778158	0.356187047467371	0.565520939408317	GSE205050	False
ANKRD42	0.100543800437911	0.356231364837667	0.565523680334115	GSE205050	False
ZNF181	0.135959010169004	0.356392729835129	0.565712213598428	GSE205050	False
STARD10	0.192722969461633	0.3565213169973	0.565848678829804	GSE205050	False
BST1	0.115318009125537	0.356753141593152	0.566098096544535	GSE205050	False
PEBP1	-0.0593430216965301	0.356796945979292	0.566098096544535	GSE205050	False
ZNF397	0.222552722804345	0.356806369180691	0.566098096544535	GSE205050	False
CKAP4	-0.0551921250815113	0.357060516761877	0.56643363698497	GSE205050	False
ABL2	0.0654402298657839	0.357116930221189	0.56645545328837	GSE205050	False
TMED3	-0.0667617031614523	0.357197468864911	0.566506854407396	GSE205050	False
ZNF804A	-0.590186076901498	0.357332449482609	0.566506854407396	GSE205050	False
MAGED4B	-0.800981520582657	0.357406603172334	0.566506854407396	GSE205050	False
EIF2B4	0.145827277654647	0.357414802255104	0.566506854407396	GSE205050	False
ENSG00000237550	0.207140513381944	0.357449967029138	0.566506854407396	GSE205050	False
CNBD2	0.177098663488219	0.357510060734067	0.566506854407396	GSE205050	False
CTU1	0.726010204142691	0.357513181068133	0.566506854407396	GSE205050	False
GIMAP7	0.250887370431616	0.357523902572474	0.566506854407396	GSE205050	False
MTOR	-0.296339340580019	0.357533321278353	0.566506854407396	GSE205050	False
ZNF365	-0.565776436857099	0.357706820157571	0.566694560493763	GSE205050	False
SPC25	-0.672902027547643	0.357737144604513	0.566694560493763	GSE205050	False
MAIP1	-0.73528594792625	0.358045663622902	0.567115629438732	GSE205050	False
DGKD	-0.628117871491899	0.35817876067688	0.567188131800195	GSE205050	False
INTS10	0.0661170849006583	0.35821810735022	0.567188131800195	GSE205050	False
CACUL1	-0.0551194854499792	0.358261388071139	0.567188131800195	GSE205050	False
SERPINA5	-0.383695061117436	0.358262303163747	0.567188131800195	GSE205050	False
LINC00672	-0.341193551076098	0.358341238976688	0.567245466277118	GSE205050	False
MOSPD3	0.168741265283642	0.358397294188446	0.56726657196736	GSE205050	False
ZRANB2	-0.0742961140235749	0.358469552457937	0.56731331555858	GSE205050	False
RAB3IL1	0.333402637857641	0.358895328796595	0.567919458438944	GSE205050	False
NFYA	-0.416632130574635	0.359025097494065	0.568057107307698	GSE205050	False
C9orf64	-0.146473368419224	0.359113085594057	0.568128625106385	GSE205050	False
CLTB	0.211392346461884	0.359776996828607	0.569111146520163	GSE205050	False
ENSG00000288258	-1.63292927042871	0.359829860727541	0.569126967330589	GSE205050	False
CLDN12	-0.207400551734757	0.35990657203268	0.569180498267023	GSE205050	False
MTRF1	-0.151338514892973	0.360106790407823	0.569429315593078	GSE205050	False
YAP1	0.116662494945747	0.360186038225491	0.569486808235064	GSE205050	False
SLC5A10	0.310725831035747	0.360269788217432	0.569514464375319	GSE205050	False
ZCCHC7	0.30321912436611	0.360289313206257	0.569514464375319	GSE205050	False
GBE1	0.0533091876425518	0.360656524045607	0.570009937755969	GSE205050	False
ZNF773	-0.413478478917305	0.360688620050132	0.570009937755969	GSE205050	False
SLC11A1	0.506508357055772	0.360797602244768	0.570016645321935	GSE205050	False
PDXDC1	0.21522063172412	0.360800985199673	0.570016645321935	GSE205050	False
CNNM4	-0.113503349186543	0.360821652653326	0.570016645321935	GSE205050	False
COG5	-0.853633644343973	0.361029279981832	0.570276799857098	GSE205050	False
ABRAXAS1	0.0975624257580217	0.36118427522682	0.570417801963551	GSE205050	False
ZSCAN31	0.326803394824957	0.361209785279935	0.570417801963551	GSE205050	False
OLFML2A	0.425379578923871	0.361247424063225	0.570417801963551	GSE205050	False
UQCR11	0.105363303287871	0.361448162444924	0.570666908554543	GSE205050	False
THAP9	0.185067824333157	0.361609237368579	0.570853341312566	GSE205050	False
SCX	0.625535928815298	0.361686133329007	0.570906856674103	GSE205050	False
FAM91A1	0.0631712506051683	0.361858757089319	0.571110553570288	GSE205050	False
TRABD2A	0.230737838539712	0.361901204830577	0.571110553570288	GSE205050	False
ZNF441	0.27839183201492	0.362038621484595	0.571259514684783	GSE205050	False
HEXIM2	0.51004381745036	0.362145602853022	0.571355049760193	GSE205050	False
ANKRD20A1	0.360879507251683	0.362185227732456	0.571355049760193	GSE205050	False
GATAD1	-0.0850398962982739	0.362266525839395	0.57141541103534	GSE205050	False
ANGEL2	-0.101948682266576	0.362322123854373	0.57143522515006	GSE205050	False
PACRGL	0.0888834517483579	0.362477080194216	0.571559490060627	GSE205050	False
CD320	-0.139992372761089	0.362568400871652	0.571559490060627	GSE205050	False
IGSF6	0.59231580474295	0.362592197004757	0.571559490060627	GSE205050	False
DBNDD2	0.112129185337142	0.362705970438116	0.571559490060627	GSE205050	False
ENSG00000228681	0.5784723019378	0.362748369535236	0.571559490060627	GSE205050	False
ELK1	-0.0735218139816691	0.362769374580584	0.571559490060627	GSE205050	False
ABRAXAS2	-0.0872306214647098	0.362770083003695	0.571559490060627	GSE205050	False
CMPK1	0.539922319458705	0.36280906761185	0.571559490060627	GSE205050	False
ANAPC7	-0.306042118904145	0.362826901413677	0.571559490060627	GSE205050	False
HSPB1	0.269332947290643	0.362831370817971	0.571559490060627	GSE205050	False
MRPL57	-0.14648673146812	0.362918939232482	0.571629617453012	GSE205050	False
ZNF625	0.558723408717847	0.362975681853993	0.57165118060222	GSE205050	False
PYGO2	-0.0986846914367927	0.363105759096099	0.571773826184043	GSE205050	False
ASB7	0.843821306494499	0.363158978721146	0.571773826184043	GSE205050	False
COMMD7	-0.0979208647428962	0.363182742132567	0.571773826184043	GSE205050	False
ZNF324B	-0.199126619722766	0.363274682747459	0.571797196694155	GSE205050	False
WIPF2	-0.0575549239386444	0.363283713760498	0.571797196694155	GSE205050	False
TMEM205	0.081713425301496	0.363633985236897	0.572127825968202	GSE205050	False
RAET1G	0.575207142261849	0.363639430730131	0.572127825968202	GSE205050	False
ENSG00000267699	0.65266988581572	0.36364827217273	0.572127825968202	GSE205050	False
CCDC57	0.193634693662739	0.363666128270193	0.572127825968202	GSE205050	False
TENT4B	0.427970527781968	0.363828567149152	0.572315568606379	GSE205050	False
ZNF815P	0.509732445333994	0.364028307056772	0.572465839871358	GSE205050	False
OR2G6	0.447755239268137	0.364034183189658	0.572465839871358	GSE205050	False
ZNF321P	-0.231448118725142	0.36405343815889	0.572465839871358	GSE205050	False
PKN1	-0.188889811844835	0.364345101927645	0.572856632728866	GSE205050	False
NUDT3	-0.0560022767030217	0.364523865429104	0.573023137236744	GSE205050	False
DNAJC25	0.115446471207298	0.364537312866303	0.573023137236744	GSE205050	False
RAMACL	0.214926488801413	0.364622121598961	0.573043601212815	GSE205050	False
PATL2	0.450122307661797	0.364647999445565	0.573043601212815	GSE205050	False
COL4A2	-0.416989986109116	0.364679803452951	0.573043601212815	GSE205050	False
MAN2C1	-0.118488145685174	0.364761642934073	0.573104377574088	GSE205050	False
ABHD16B	0.413066702516854	0.364921557013531	0.573158160816727	GSE205050	False
ACOT1	-0.219121278421359	0.364923230167961	0.573158160816727	GSE205050	False
NBPF3	0.26050572463421	0.364925372160311	0.573158160816727	GSE205050	False
LYST	0.337829618825226	0.364978967197514	0.573174538905807	GSE205050	False
IL21R	-0.160396793389315	0.365183809427709	0.573428408417824	GSE205050	False
TUBGCP4	-0.27239716733968	0.365538331577854	0.573917224392899	GSE205050	False
RPSAP52	-0.211056066081502	0.365649119598965	0.574023292744745	GSE205050	False
MRPL48	-0.250818992498312	0.365710091513295	0.574051140219119	GSE205050	False
SUMF2	-0.27893429935556	0.36584780366819	0.574199218756183	GSE205050	False
ZC2HC1C	-0.40480476453026	0.36589091654587	0.574199218756183	GSE205050	False
CALCRL	-0.124423700172988	0.365949437791906	0.574223190144284	GSE205050	False
ZNF430	0.118944832637673	0.366165824426797	0.574442400929035	GSE205050	False
ZCCHC17	0.254616273593921	0.366298409299333	0.574442400929035	GSE205050	False
EMC3	0.208915552054689	0.366315547308395	0.574442400929035	GSE205050	False
LONP2	-0.137627431468565	0.366345494497505	0.574442400929035	GSE205050	False
PPP1R3D	0.12950180922198	0.366357600380388	0.574442400929035	GSE205050	False
TBCK	0.251729807795922	0.366379583414569	0.574442400929035	GSE205050	False
ANTKMT	0.350047302389891	0.366391978721795	0.574442400929035	GSE205050	False
MSN	-0.0711066773103397	0.366494274351074	0.574534943900067	GSE205050	False
ZNF324	-0.115850846258189	0.366812588965898	0.574916214779538	GSE205050	False
SF3B6	-0.0786240868677774	0.366824082814599	0.574916214779538	GSE205050	False
MACROD1	-0.190227683209323	0.366987469766402	0.575104404999208	GSE205050	False
SPAG7	0.0574382955427737	0.367090387340753	0.575172140539315	GSE205050	False
JAM2	0.344810399595259	0.367117328744592	0.575172140539315	GSE205050	False
ABCB7	0.486828963675352	0.367316462342219	0.575353134050211	GSE205050	False
SAP30L	0.0949411553619299	0.367319514787139	0.575353134050211	GSE205050	False
DDIT3	0.264065022727916	0.367605553635865	0.575733255623616	GSE205050	False
RPL35A	-0.0462363751267443	0.36771933239812	0.575765588416975	GSE205050	False
TRPV1	-1.36531465289253	0.367753848554298	0.575765588416975	GSE205050	False
ENSG00000182021	0.399671822702857	0.367756285236057	0.575765588416975	GSE205050	False
TNNT2	-0.597785634106617	0.367932542968983	0.575973627156586	GSE205050	False
KANK2	-0.134372950611512	0.367999393904778	0.576010368061729	GSE205050	False
P2RY2	-0.555211023713209	0.368632857762031	0.576933885592202	GSE205050	False
MAP7D3	-0.0795386562490883	0.368704960797162	0.57697872356685	GSE205050	False
IGF2R	0.389418015675428	0.369100136728794	0.577529061452384	GSE205050	False
PLOD2	0.094193496471938	0.369230392139473	0.577627208389075	GSE205050	False
POMP	-0.0574423839907725	0.369249867811904	0.577627208389075	GSE205050	False
FAM157B	0.585030800892963	0.369477186844139	0.577859836768836	GSE205050	False
GOLGA8N	-0.356037798751778	0.369510102827854	0.577859836768836	GSE205050	False
ENSG00000282034	-0.125696412872056	0.369529136466651	0.577859836768836	GSE205050	False
RAB43	-0.402264126378306	0.369617032766036	0.577867635714954	GSE205050	False
ZNF121	0.0755664459460181	0.369621165094676	0.577867635714954	GSE205050	False
SRI	-0.104904439854872	0.3698206504847	0.578091760939781	GSE205050	False
FAM167A	0.654699144089616	0.3698982047893	0.578091760939781	GSE205050	False
NDUFV1	-0.0867064789848948	0.369902281970936	0.578091760939781	GSE205050	False
CFAP46	0.237071508085538	0.36993867244354	0.578091760939781	GSE205050	False
IKZF4	-0.11459222637718	0.370026554223118	0.578161048125978	GSE205050	False
ELK3	-0.120673028834662	0.370101652216704	0.578175649438653	GSE205050	False
IQCJ-SCHIP1	0.122133443083653	0.370163187038458	0.578175649438653	GSE205050	False
GTF2IP12	0.204799552360789	0.370166530793643	0.578175649438653	GSE205050	False
PARD3	0.0697314265386169	0.370225210418812	0.57818280118211	GSE205050	False
UTP14A	-0.0982476577547926	0.370258198407251	0.57818280118211	GSE205050	False
ZFPL1	-0.0834372843601416	0.370407157850182	0.578347394394957	GSE205050	False
CDIPT	0.0900820157153408	0.370514532558151	0.578427988928191	GSE205050	False
COX7B	-0.207993087382353	0.370545901025998	0.578427988928191	GSE205050	False
LHFPL2	0.0513776012342966	0.370712620556503	0.578620215792789	GSE205050	False
AGTRAP	-0.0876937477653268	0.371248543923237	0.579246795074822	GSE205050	False
WIPI2	0.0476511148785663	0.371341763464398	0.579246795074822	GSE205050	False
C10orf55	-1.96959275958922	0.371403267395365	0.579246795074822	GSE205050	False
COMMD1	-0.41094895201025	0.371413351289878	0.579246795074822	GSE205050	False
MAPKAPK3	-0.0921827732051756	0.371421123784341	0.579246795074822	GSE205050	False
FRS3	-0.244393005235214	0.371442624703349	0.579246795074822	GSE205050	False
ENSG00000284773	0.421484349554105	0.371505988294261	0.579246795074822	GSE205050	False
CSKMT	-0.250894003993312	0.371520253716794	0.579246795074822	GSE205050	False
TTC16	0.421048618395789	0.371588911568726	0.579246795074822	GSE205050	False
DCP1B	-0.168127636414484	0.371638497499129	0.579246795074822	GSE205050	False
ADCY6	0.305872928454621	0.371679458931719	0.579246795074822	GSE205050	False
COPS9	-0.110585410628453	0.371734256406284	0.579246795074822	GSE205050	False
PSD3	-0.0810453526414383	0.371735460383607	0.579246795074822	GSE205050	False
NBEAP2	-1.03169643491218	0.371757833802844	0.579246795074822	GSE205050	False
RPA1	0.454302213260979	0.371768428048473	0.579246795074822	GSE205050	False
CBWD6	-0.287249648756837	0.371848913292481	0.579304220426794	GSE205050	False
STK38	-0.084158030849121	0.371929985841159	0.579309739956244	GSE205050	False
MYO7B	-0.272323319325007	0.371939714800947	0.579309739956244	GSE205050	False
WASH5P	0.171430478036681	0.372001129376109	0.5793374379376	GSE205050	False
FASTKD3	-0.127643108470924	0.372056277404365	0.579355371335188	GSE205050	False
EGFLAM	-0.247366778023445	0.372152607418889	0.579437420416042	GSE205050	False
GLS	-0.0742011352417649	0.372223810007999	0.579480331725432	GSE205050	False
TESPA1	0.504043344876797	0.372412386306885	0.579658588566993	GSE205050	False
SERF1A	-0.598316637821929	0.372425622764348	0.579658588566993	GSE205050	False
FIBP	-0.152734261366252	0.372479356110612	0.579674272203083	GSE205050	False
FAM86B3P	0.302749836821063	0.372864274033745	0.580148318464481	GSE205050	False
LINS1	-0.120486340854103	0.372871347324588	0.580148318464481	GSE205050	False
TSPAN4	-0.0768738965462852	0.372951544384692	0.580155706660913	GSE205050	False
CRIP1	-0.629641356365095	0.372965439669482	0.580155706660913	GSE205050	False
RFLNA	0.917095141734896	0.373007174857976	0.580155706660913	GSE205050	False
ESD	-0.061134953508601	0.373056457466752	0.580159190359573	GSE205050	False
DDAH2	-0.0861393340735202	0.373138988849567	0.580159190359573	GSE205050	False
BCAM	-0.268141092617193	0.373140494477388	0.580159190359573	GSE205050	False
ANAPC4	0.207512041600682	0.373355199113481	0.580425047866619	GSE205050	False
GRM1	-0.554459700109392	0.373574245110825	0.580696332548804	GSE205050	False
MCTS2P	-0.710161714128583	0.373650904999357	0.580696332548804	GSE205050	False
PIM2	0.330248302045979	0.373660902643243	0.580696332548804	GSE205050	False
NAPEPLD	-0.194307928699644	0.373734554599889	0.580742822232571	GSE205050	False
RASGEF1B	-0.374259159146249	0.37386788412609	0.580882022633539	GSE205050	False
DGKQ	0.115231282905877	0.37398318292742	0.580993179233683	GSE205050	False
RPL32	-0.066802207085825	0.374222366948155	0.581296746412916	GSE205050	False
STAG3L5P	0.300323900181814	0.374293628029504	0.581307257934187	GSE205050	False
MDFI	-0.236298737754312	0.374351206990727	0.581307257934187	GSE205050	False
TCP11L1	0.124114437178915	0.374360892746214	0.581307257934187	GSE205050	False
BZW1P2	-0.170700869542905	0.374404252888474	0.581307257934187	GSE205050	False
CAMSAP1	-0.0742810455056651	0.374526879846138	0.581377278969886	GSE205050	False
AZI2	-0.0595803713077903	0.374536921547552	0.581377278969886	GSE205050	False
DECR1	0.0553241763609407	0.374722009177083	0.581539615095114	GSE205050	False
ETV3	0.0573878260478971	0.374792587989081	0.581539615095114	GSE205050	False
DALRD3	0.0967708086426158	0.37484857051716	0.581539615095114	GSE205050	False
NRBF2P6	-0.580581822636257	0.374894705187481	0.581539615095114	GSE205050	False
ZNF266	-0.117522461791597	0.374901494873475	0.581539615095114	GSE205050	False
GRTP1	-0.349107710833486	0.374904285676621	0.581539615095114	GSE205050	False
SPRED1	0.141081100954542	0.375221048200794	0.581962980727736	GSE205050	False
SLC46A1	0.216725164744923	0.375307069708485	0.582028412939648	GSE205050	False
SP4	-0.105119148597436	0.375375265320706	0.582066188593756	GSE205050	False
USP31	0.359662191754797	0.375795302514677	0.582649465996016	GSE205050	False
DAP3	-0.0631389121530361	0.375959276191441	0.58283564147927	GSE205050	False
RO60	0.0686354704195766	0.376080765017147	0.582941505360967	GSE205050	False
GPRASP1	0.301040077582841	0.376147057504354	0.582941505360967	GSE205050	False
DIPK1A	0.376260153034958	0.376159272325106	0.582941505360967	GSE205050	False
ENSG00000250869	0.621141978028878	0.376218921065981	0.582965904296195	GSE205050	False
ADAMTS9	0.103187407131214	0.376267454590019	0.582973076084747	GSE205050	False
ALKBH3	-0.110543657144206	0.376410307518882	0.583005102400963	GSE205050	False
LRRC14	-0.109795231762794	0.376431224852081	0.583005102400963	GSE205050	False
VPS51	0.175586226522045	0.37645490570772	0.583005102400963	GSE205050	False
RFX5	0.109893609906761	0.37648615710093	0.583005102400963	GSE205050	False
DIS3	0.069671680090365	0.376507663284249	0.583005102400963	GSE205050	False
MICAL1	0.0884092185816972	0.376695132232406	0.583225360349695	GSE205050	False
ZNF573	0.539595273458974	0.376737755363709	0.583225360349695	GSE205050	False
NDUFB5	0.0828154042073734	0.376806857686973	0.583238594424001	GSE205050	False
THAP1	-0.125360342770015	0.376834154357848	0.583238594424001	GSE205050	False
IFITM1	0.311735504746467	0.376904965328514	0.583271392566352	GSE205050	False
TUBB3	0.114050333417143	0.376954697300354	0.583271392566352	GSE205050	False
PEX13	-0.055541572660669	0.376987128408226	0.583271392566352	GSE205050	False
COPE	-0.0643075446417383	0.377066927283893	0.583326885759703	GSE205050	False
ENSG00000225507	-0.342890337923351	0.377180008294455	0.583411073141617	GSE205050	False
ENSG00000268750	-0.572062755741898	0.377209222994486	0.583411073141617	GSE205050	False
DGAT2	0.309525772097228	0.377553518401315	0.583735073908609	GSE205050	False
RPS25	-0.0504529801804807	0.377587554582352	0.583735073908609	GSE205050	False
NRIP1	0.0858367841838819	0.377594170009336	0.583735073908609	GSE205050	False
CRYZ	-0.120794365119971	0.37759455865349	0.583735073908609	GSE205050	False
CNTD1	0.346911399901808	0.377640287505604	0.583737804132644	GSE205050	False
LRRC37A2	0.0917391364872091	0.377758621351882	0.583852749890616	GSE205050	False
PRR7	0.675737407659569	0.378316781148633	0.584647371984585	GSE205050	False
PCGF2	-0.196551028625103	0.378695578616749	0.585102275596965	GSE205050	False
CRLF1	0.222275857943352	0.37869927372197	0.585102275596965	GSE205050	False
PAX8	0.292797997377253	0.378896467576769	0.585272116724002	GSE205050	False
RPRD1B	-0.425828796892679	0.378897357686363	0.585272116724002	GSE205050	False
FBXW8	0.0808632965789906	0.379021085430144	0.58534140045401	GSE205050	False
ZNF682	0.239435074493145	0.3790303781521	0.58534140045401	GSE205050	False
RHEBP2	1.01407702735065	0.379075008014306	0.585342244029998	GSE205050	False
CCDC39	0.307956880096755	0.379235083747505	0.585521330465043	GSE205050	False
LAMTOR5	0.125567882361468	0.379336354982779	0.585609594403132	GSE205050	False
VEGFC	0.110327233438346	0.37953197233864	0.585788421794902	GSE205050	False
LMF1	0.394766328297305	0.379561152597482	0.585788421794902	GSE205050	False
IL7R	-0.326306066864526	0.379584544443691	0.585788421794902	GSE205050	False
ENSG00000276612	1.70128294025143	0.379684848322161	0.58580761194095	GSE205050	False
SDC4	0.114420630323826	0.379685216776911	0.58580761194095	GSE205050	False
MAP2K3	-0.810302539139249	0.379883792388976	0.585985724317567	GSE205050	False
