gene_symbol	strict_lodo_FDR_candidate	meta_FDR	GSE243023_logFC	GSE205050_logFC	GSE10723_logFC
TMEM134	False	0.8506072039709137	-0.767596532655963	0.305426607905319	-0.06656738375
CTSZ	False	0.8507740582128488	-0.512510837969062	0.339352285974785	-0.526726531
OCEL1	False	0.8510847134526849	-0.0970950176076935	0.209071602057777	-0.15546345275
CDKN1A	False	0.8517556115305913	-0.405116321824904	0.147002365143611	0.4011370615
METTL5	False	0.8517556115305913	0.23863589145456	-0.0881285214736485	0.0443686162500001
TBC1D32	False	0.8517556115305913	1.27177871487892	-0.146461621800387	-0.47708974075
COQ5	False	0.8523896805171044	0.0056395858731477	-0.119786701832926	0.22523932625
SERINC2	False	0.8525582443572278	-0.981842172060457	0.225739032605381	0.0316062395
RGS11	False	0.8531634669767797	-1.21396491363212	1.39778763135713	-0.05316181425
NDRG4	False	0.8534956118970498	-0.103785262676389	0.448254622497892	-0.160688891
SGK3	False	0.8534956118970498	0.175383524791451	0.241352163726586	-0.78133335825
PRKX	False	0.8543661328070316	-0.198479827892919	0.192817533467312	0.0013197487500005
TEAD4	False	0.8543661328070316	-0.198259479878212	0.334655677112221	-0.03895774175
MRPL41	False	0.8551306465963924	-0.185393264558953	0.179475704773728	-0.123595682
SPHK1	False	0.8562754951714945	-0.550169331270588	-0.105618654326729	0.5464366565
AVEN	False	0.8569792044504806	-0.117083739201688	0.0985735105546732	-0.1595922105
ACAT1	False	0.8571606793651485	-0.186911612310738	0.803565257989686	-0.04394415875
PUM3	False	0.8571606793651485	0.0575233374169537	-0.421208475180489	0.3911397895
TBPL1	False	0.8574011171723095	0.200721970159683	-0.269490481040131	0.1780123585
NOTCH1	False	0.8581415247663674	-0.399401961851416	0.78341464026941	0.26809925525
P3H3	False	0.8581415247663674	-0.674604765440195	0.268804730587974	-0.42754303725
TTC8	False	0.8581415247663674	0.137972014572159	0.157971117260062	-0.10554024475
CNOT10	False	0.8591793986679058	-0.0753903111029626	-0.279918939454821	0.0515956214999999
NDUFA13	False	0.8591793986679058	-0.563194879740029	-0.0454010412597263	0.28156014
ARHGAP27	False	0.8591972214587772	-0.73295477150769	0.114834283952368	0.46065267975
DCAF8	False	0.859517353243359	-0.0009704654521209	0.212814411374714	-0.37125985825
IKBKB	False	0.8601739236990246	-0.0650639833299449	-0.0526139061291922	0.03941601175
PTMA	False	0.8601739236990246	0.0781905672175025	-0.418311621090036	0.422895138
RNF181	False	0.8621604130816481	0.0133259154413761	-0.0222575970844749	0.113779419250001
PDLIM2	False	0.8627855642771547	-0.511592111949732	0.389122079920949	-0.193420651249999
ATG101	False	0.8634216776181756	-0.24475215194916	0.142162463060042	0.133242753
SMG1	False	0.8636259865450538	0.443955690893506	0.119571930546759	-0.5367565495
WDR75	False	0.8636259865450538	0.0408009954739432	-0.390512861624057	0.5851201085
WBP2	False	0.8638441082582484	-0.447029680522527	0.0858548316576391	-0.0279092575
APBB1	False	0.8640876083985215	-0.471946872053683	0.317234255240768	-0.16990414725
MCOLN1	False	0.8640876083985215	-0.311401085372773	0.103820475567693	-0.05701843625
RARA	False	0.8640876083985215	-0.452031256375906	-0.130540960071483	0.3181795095
UBAC2	False	0.8640876083985215	-0.375344091014402	0.0835708880317494	0.1791822195
DCAF13	False	0.8645828406444331	0.359801973567662	-0.265660696658466	0.2104316595
NEK6	False	0.8651144043541401	0.0463114887338971	-0.418772839257601	0.319803109
DNAJC13	False	0.8652203590226941	0.139218350482476	-0.0657398175994972	0.10189793
PHF13	False	0.8652203590226941	0.202250524247824	-0.312527659844826	0.31331686875
PPP1R35	False	0.8652203590226941	-0.337295633754649	0.24095535954042	-0.0690644445000001
EMC6	False	0.8657907198452521	-0.176404639315463	0.0499974041049454	-0.046375758
AKAP17A	False	0.8669576368411402	-0.0930498665699071	0.0700177089849694	-0.0719582212500001
DDR2	False	0.8676100847388478	-0.108029252326486	0.14455077940572	-0.301553887
AQR	False	0.8677026726818319	0.183934803171707	-0.19705933902429	0.178128458
GRWD1	False	0.8677026726818319	-0.363961034686877	-0.298025460277533	0.45362551025
SLC52A2	False	0.8677026726818319	-0.245068942286357	-0.693952317592709	0.1132899875
ZDHHC16	False	0.8678706279899812	-0.218102099741659	0.0444879975049313	0.01792362875
BCL3	False	0.8680272468448502	-0.492494442691073	-0.0064017576298183	0.35714107425
KIF13B	False	0.8680272468448502	0.0659831126363271	-0.106963014568322	0.0949688409999998
POLR1D	False	0.8680272468448502	-0.0830232067435111	0.0161107827994806	-0.0060561983749999
BTN2A1	False	0.868707877745502	-0.194981511134968	-0.0307398701759469	0.24721605
PELO	False	0.8688528119471726	0.0394555143350663	-0.255354470578625	0.48073256875
ROCK2	False	0.8688528119471726	0.435465790588253	-0.32611907042953	0.0317974864999999
RPS15	False	0.8688528119471726	-0.224095365293181	-0.108371018036692	0.11183235325
TNRC6B	False	0.8688528119471726	0.138473344140269	0.0046736314854216	-0.03196689225
WDR45B	False	0.8688528119471726	0.0197141360421673	-0.0826591055532582	0.23543229775
ZNF160	False	0.8688528119471726	0.131494226704901	0.303283078121648	-0.62110145475
DYNLL1	False	0.8695604834441627	-0.100034834749547	-0.149949570764945	0.31811379275
PSMD14	False	0.8699725154945037	-0.074745445259949	-0.158181120627722	0.3996468575
TEX264	False	0.8699725154945037	-0.554162265182707	0.668289276532653	-0.15280621425
MIF	False	0.8701232818595644	-0.496782044528112	0.137225767672249	0.157986969
ABHD14A	False	0.8702677048344497	-0.571735433284226	0.303651383032796	0.0069622405
NGDN	False	0.8702677048344497	-0.103893688852911	-0.18791786406339	0.23599609775
NOMO2	False	0.8702677048344497	-0.0942631841747676	2.83469598664077	-0.31190412475
PAM16	False	0.8702677048344497	-0.0056153638186788	-0.0890779236428667	0.13862255875
SUZ12	False	0.8704374204513459	0.319842195736314	-0.337378802012204	0.6239915695
EIF3M	False	0.8707422678072406	0.111117925540691	-0.108501233886929	0.39706896975
LMAN2L	False	0.8707422678072406	-0.222851251107958	-0.406023851637327	0.4354243195
TIAL1	False	0.8714332354527835	0.250600371981808	-0.188633583865264	-0.0175506159999999
MRPS33	False	0.8722289404347936	0.15926670027477	-0.014003217396132	-0.1645287315
DCAF12	False	0.8723692416046284	0.199279284042378	-0.0858673446556146	0.0893889914999999
PGK1	False	0.8725811340881634	0.0586839605415754	-0.121115026551198	0.11683732275
DAGLB	False	0.8727157250117644	-0.378916445653234	-0.0199068003693332	0.32706838675
COMMD8	False	0.8729647776922251	0.492801027322324	-0.244615738172071	0.2236614425
CLIP3	False	0.8732684625617302	-0.496724619504482	0.642961969695457	-0.13981141025
MEST	False	0.8732684625617302	0.286683658806746	-0.313911875372504	-0.09146600725
MRGBP	False	0.8732684625617302	0.152209503227366	-0.123978550811942	0.192199612
SUPT6H	False	0.8735730970005304	-0.153779668694493	0.0322339660969551	0.0872563142499996
PPDPF	False	0.8737793339061969	-0.758440286309039	0.107060361253737	0.0163993270000011
UCHL3	False	0.8737793339061969	0.181257729882694	-0.295354393335307	0.0050202274999999
NDUFA8	False	0.8740501519107683	-0.0739777182964998	-0.0362989383316279	0.0540917302499998
DDX24	False	0.874234822464786	-0.27399407506007	0.216590991131842	0.135446598
MED19	False	0.8744674268813201	-0.0673467063767363	0.0672672543440195	0.08263029775
COQ2	False	0.8766339341224502	0.196815765820995	-1.03082992058359	0.05911329125
LXN	False	0.8766339341224502	-0.67106919763347	0.620175855202501	-0.0948939694999999
HEBP2	False	0.8768348774655745	0.348687224766591	0.144073017999923	-0.428018703
ETF1	False	0.8774422246767754	0.210952090281813	-0.181718912935843	0.04104203375
GRB2	False	0.8774422246767754	-0.225667867320772	-0.0269241165961009	0.38878856825
PIAS4	False	0.8774422246767754	-0.258794406909322	-0.240276087005438	0.3408146225
ZFAND2B	False	0.8774422246767754	-0.299185911122254	0.129678584934311	0.04020355925
PPP1R14A	False	0.8778353035295522	-0.889934588719334	0.530145471262952	0.151575536
STK10	False	0.8778353035295522	-0.413387760416726	0.119639658273701	0.0454165312499999
UBE2R2	False	0.8778353035295522	0.0698918721002899	0.0459818354899744	-0.1610780865
RTCA	False	0.8781394526949583	0.10845202186652	-0.408264218148229	0.25128860175
TBC1D2B	False	0.8783686007250591	-0.454217285638368	-0.389729336586079	0.39271330175
GRINA	False	0.8786245274613309	-0.575387638136908	0.359011001630661	-0.27276392475
STAM	False	0.8796459263543805	0.176520024318553	-0.254159857631806	0.25513877225
CLASP1	False	0.8802757413070547	0.114703935843509	-0.0345345760829696	-0.00115853875
PCF11	False	0.8810746963499195	0.142022712055807	-0.179003241586646	0.21464858625
MAPKAPK2	False	0.8810826525256396	-0.28392942438288	0.335060904351978	0.0794050435
RPS14	False	0.8815741326876843	-0.141296546458197	-0.0009983230241541	0.0588844759999994
KCNN2	False	0.8817808724604378	1.49978385808855	1.30650541117126	-0.82641377025
MLH1	False	0.8817808724604378	0.0118735065871958	0.0989326977118767	0.0020956917499998
NPEPL1	False	0.8817808724604378	-0.431226742258413	0.193060001576836	-0.0993076654999999
URGCP	False	0.8817808724604378	-0.527726653132127	-0.0634583300454006	0.46450317975
SLC25A25	False	0.8827709450835323	0.285867234867554	-0.323793224027013	0.123339883
ARHGEF17	False	0.8839459727100889	-0.802891984736037	0.739681064641007	0.1582512125
USP7	False	0.8839459727100889	-0.110964345352925	-0.05347179333668	0.20530811875
VPS54	False	0.8839538172750393	0.176970614961037	-0.187171249655249	0.09068532025
ANXA5	False	0.8839581998145283	-0.0880723546754858	-0.007266186007607	0.0350017632499999
FN3K	False	0.8843594029600699	-0.590128813269434	0.743402375618167	-0.36646475525
ATG10	False	0.8844656049485876	0.38542631027773	0.0348202986143584	-0.591858030499999
LPIN1	False	0.8844656049485876	0.189206409258285	-0.531593458022395	0.40591943725
NOL7	False	0.8844656049485876	0.255284138400704	-0.263203343162846	-0.0109734615
PPID	False	0.8844656049485876	-0.175398179403072	-0.211358191531831	0.35747202225
GATAD2A	False	0.8846643151429295	-0.132522343521662	-0.0454040709859109	0.26576265725
APBA3	False	0.8851706564953298	-0.174297192002836	-0.137713110666885	0.3221138945
TSPAN9	False	0.8851706564953298	-0.549637777550267	0.393603144211486	-0.31389462175
UBE2M	False	0.8851706564953298	-0.329701374844468	0.81545212690801	-0.0331686002500007
FBXW7	False	0.8852567113629487	0.31256056606993	0.212672848274105	-0.5234606415
MRPS14	False	0.8852567113629487	0.0720082031601494	-0.144913189867166	0.0624844222499999
ARPC3	False	0.8870569893036834	0.137212795916506	0.0007770954175168	-0.16916884275
DOCK6	False	0.8870569893036834	-0.609196032575476	0.11358029205555	0.01640184525
DDX47	False	0.8875796276083766	0.104588771202549	-0.17371932825032	0.3701322005
ZNF136	False	0.8888082504912912	0.24015415542562	0.293239387528877	-0.639434125
B9D2	False	0.889173530638537	-0.542819098860559	-0.10586310169754	0.21120448675
PCYOX1L	False	0.889173530638537	-0.582258233290876	0.493205081157861	-0.357218333
MFGE8	False	0.8891862448291904	-0.840823098498539	0.346143877865317	-0.1817564785
MRPL43	False	0.8894954383059859	-0.258758061777847	0.497653423706705	-0.170563121875
PIGX	False	0.8894954383059859	0.0741511407991458	0.730677143977933	-0.746263444
SFXN1	False	0.8894954383059859	0.402812298217722	-0.679502935777365	0.4016552735
VPS35	False	0.8894954383059859	0.22788400521466	-0.128208812609108	0.15156684075
DNAL4	False	0.8895794532878618	-0.658016399694611	0.201260122665918	0.10455174575
VPS51	False	0.8903163947465247	-0.497789247392626	0.175586226522045	0.0077045637499999
AIDA	False	0.8907801910061404	0.302803268190661	-0.225955144565588	0.25544961125
ATR	False	0.8907801910061404	0.39808918870562	-0.114931123446731	0.0270501777500001
C2ORF42	False	0.8907801910061404	-0.177724305877373	-1.49724818580155	0.589844606
CCDC92	False	0.8907801910061404	-0.509918754716478	-0.0656730406933663	0.21661420425
COX5B	False	0.8907801910061404	-0.0207062177877901	0.147546029765442	0.0003356082499998
DVL3	False	0.8907801910061404	-0.353193765976116	0.256064133787356	0.187878037
FAM24B	False	0.8907801910061404	0.52049454951436	-0.769180727003911	0.0127151079999999
MAP7D1	False	0.8907801910061404	-0.444093897446549	-0.14251548783689	0.6093226895
MOSPD3	False	0.8907801910061404	-0.759679145798463	0.168741265283642	0.2019471625
UQCRQ	False	0.8908375893646008	0.226145632576221	-0.0395178261133955	0.0912214712500008
RASD1	False	0.8910557388514285	-0.1922713608936	0.257450059434255	-0.1511384455
BORCS7	False	0.8911177537384757	0.382462745432457	-1.08088801502949	0.1067085565
RPUSD2	False	0.8927213243729071	-0.193437724124763	-0.339245700930406	0.69546159225
CCND1	False	0.8930077271973943	-0.0974693917127869	0.698898594060904	-0.25659064125
MAEA	False	0.8930077271973943	-0.152170759497783	-0.108156015899358	0.47058366325
NUP88	False	0.8930077271973943	0.103867558426851	-0.26594664656231	0.378191949
TRPT1	False	0.8930077271973943	-0.1816739332435	0.336405343927503	-0.0750081575
VHL	False	0.8930077271973943	0.323933063734217	-0.0073053510772682	-0.161826412
WDR44	False	0.8930077271973943	0.208465144951385	-0.166736438891465	0.3204997425
MGST2	False	0.8932554161314898	-0.116888883633048	0.246904835176685	-0.5345436375
HTRA3	False	0.893496931685302	-0.758815537172827	0.908971265539	-0.266588875
APH1B	False	0.8937117903729722	0.466776861891157	-0.0169260102651725	-0.40078331375
RPS25	False	0.8937117903729722	0.115628055802432	-0.0504529801804807	-0.102400050750001
SNX11	False	0.8937117903729722	-0.0090493056106888	-0.657279085183206	0.2258105715
NDUFA1	False	0.8946506626624954	0.0305932399594395	0.117563711630001	-0.35171823075
DNAAF5	False	0.8946790054521219	0.173383312752474	-0.327498978295956	0.2323757315
RELA	False	0.8946790054521219	-0.227410352738819	-0.0124990956263069	0.16058405225
GSPT1	False	0.8954319392177836	0.165226714388718	-0.213798220416134	0.17891201475
NSUN2	False	0.8961942777690804	0.145789537359998	-0.283127076220937	0.188771278
AP2S1	False	0.8965442913020746	0.0294500950777845	0.055762787830278	-0.050708215874999
CNRIP1	False	0.8965442913020746	0.228647690127384	-0.435845755568677	0.04537907175
NINL	False	0.8965442913020746	-0.246172884746425	0.178424430535479	0.0090220754999998
RRBP1	False	0.8965442913020746	-0.40422372498753	0.0633704803322068	0.2243653055
SETD2	False	0.8965442913020746	0.0488520358185651	-0.268088270333982	0.287272664
SRGAP2	False	0.8965442913020746	-0.163718033406263	0.0372341678894257	0.0216190070000002
ZMYND8	False	0.8965442913020746	-0.0878444434712407	-0.290113029891823	0.672695382
KLHDC3	False	0.8965640087888948	-0.414462561218976	0.0811654068240033	-0.012933031
RPIA	False	0.8965640087888948	0.155624239465181	-0.220500426898828	0.21762891725
KANK3	False	0.8965673518981607	-0.376066185483144	0.931272324690966	-0.3849202655
EMP3	False	0.8969552151920497	-0.031765339993588	-0.0576069602043789	0.0570272245000005
MAP1B	False	0.8979049765548764	0.463802804452733	-0.224021759921945	0.1032249155
DNASE1L1	False	0.8984912122832672	-0.30747839484033	0.341148808878256	-0.4634145775
UTP6	False	0.8987358974966937	0.0948848310514103	-0.181686114804281	0.13197655025
YWHAH	False	0.8987358974966937	0.173516057212397	-0.224492386449204	0.4636085545
LPXN	False	0.8991438519300444	0.28181083239276	0.244180199705732	-0.206667228
NUDT9	False	0.9002610469814782	-0.184219282856298	-0.019184245648689	0.135671457
ITGA2	False	0.9009039081616568	0.252880081685526	-0.167963206365293	0.1357851005
ZNF438	False	0.9011505551579542	0.0109519635255966	-0.0781169188100748	0.16622328875
GBA2	False	0.9016218519958202	-0.465405751578363	0.340267203449429	0.0324355045
MIS12	False	0.9023294932936282	0.112554898111734	-0.29594937542059	0.3171326135
NME4	False	0.9027536333821342	-0.656421300889676	0.103268729295734	0.0792146605
TP53BP2	False	0.9027536333821342	0.0716581075482372	-0.0827369618060176	0.177661737
TRAPPC11	False	0.9027536333821342	-0.0047836657717494	0.0309431290788869	0.014849216
ZC3H8	False	0.9027536333821342	-0.0299646075536737	-0.275720590387003	0.2252801065
USP32	False	0.9032752929960702	0.377801909334032	-0.216584264871654	0.168667171
MBTD1	False	0.9035730261827406	0.467034737090877	0.0438310345206228	-0.37479755625
LAMTOR5	False	0.9064768230819336	0.0278048782530549	0.125567882361468	-0.13167134675
PPRC1	False	0.9064768230819336	-0.375692694488833	-0.216736971027647	0.553045546
SMARCC1	False	0.9065255619417446	0.0890167316386386	-0.0919539021982185	0.18657811575
ZNF549	False	0.9065255619417446	0.220142042932727	0.383124635604597	-0.78871854875
AP3B1	False	0.9067878052695216	0.0746643134532521	-0.0921228834246062	0.20667326475
RPS6KL1	False	0.9067878052695216	-0.0302048548480554	0.038098549103029	0.0323199057499999
CHPF2	False	0.9076459252078322	-0.42309882906198	-1.55477128230173	0.239892718
EIF2B4	False	0.9076459252078322	-0.239269408213338	0.145827277654647	-0.023993755
LASP1	False	0.9076459252078322	-0.0743082597111862	0.0338333750682676	-0.0602546325000009
NDUFA11	False	0.9076459252078322	-0.655637966444519	-0.0855696230034848	0.3349607175
RAD51B	False	0.9076459252078322	-0.201949570237894	0.466256600138379	-0.408607384749998
TAF9	False	0.9077050323659892	-0.011447162906248	-0.152541055995425	0.17613656375
SLC31A1	False	0.9080440158940928	0.079419726056936	-0.101501923821115	0.138330592
CST3	False	0.908072660876615	-0.629260804457334	0.0686320356747627	0.10228689425
PPP1R11	False	0.908072660876615	-0.141686899018396	0.138562842573213	-0.14368704275
PPA1	False	0.9090454788490684	0.231817292485771	-0.240879644038023	0.44001361425
ATF7IP2	False	0.9090572509603996	0.132690933381644	-0.129164282010695	0.0604682700000002
CWC27	False	0.9090572509603996	-0.148821249442284	-0.316081237329882	0.62537977475
PSMA6	False	0.9090572509603996	0.204711009116466	-0.0322322070277519	-0.174335868750001
NFKBIB	False	0.90945477618122	-0.0039348807253256	0.0534115051349415	-0.07934941425
MAP2K1	False	0.909653425408546	0.211529642539921	-0.29236335763337	0.05684066925
FSTL3	False	0.9097235181895345	0.0770554992565478	0.32386928010951	-0.251576538
ELMO1	False	0.9097585438634368	-0.2260263314771	0.448175777324721	-0.0432916187499999
NUCB1	False	0.9097585438634368	-0.98785630539434	0.288297028669904	-0.19345928825
SIRPA	False	0.9097585438634368	-0.334665719536248	0.226003010672547	-0.23427567675
SNRNP27	False	0.9097585438634368	-0.0173628919801265	-0.116475235191448	0.273106874
SYNGR2	False	0.9097585438634368	-0.633694018574053	0.46144517664569	-0.09031381675
UPF2	False	0.9097585438634368	0.0344068411604255	-0.171639556452265	0.3768524185
UXT	False	0.9097585438634368	-0.188417454895854	0.0003618631834676	0.0427927745000005
ACOT13	False	0.9103337843491942	-0.0436540765277895	-0.105730195246986	0.10487335
NPIPA1	False	0.910425755360922	-0.0356889840162671	0.0739940950556637	-0.023269628
BOD1	False	0.9107750166147603	0.0558695019634605	-0.326729157801195	0.23421254725
CAPNS1	False	0.9107750166147603	-0.559714540604213	0.157956700351443	-0.0754570130000003
CD99L2	False	0.9107750166147603	-0.48864959878104	0.352014668240118	-0.351513573
PCED1A	False	0.9107750166147603	-0.594527653704913	0.425762380747127	-0.0651793572499999
VGLL4	False	0.9107750166147603	-0.100044862225956	0.11392588940438	-0.02476142375
MIEN1	False	0.9111028639007188	-0.286929470456309	0.231959581186629	-0.103321567
TMEM179B	False	0.9114425831672276	-0.454330340036119	0.162412434544097	0.0502086214999998
RWDD2B	False	0.9116387193698228	0.0881169163450819	0.0371334285664857	-0.20320345975
SIX5	False	0.9117561619976368	-0.453103517317614	-0.634058961283009	0.4358219525
B4GALT3	False	0.9117833680237628	-0.408851184039222	-0.0300713427458224	0.2862306535
ENDOG	False	0.9117833680237628	-0.0429026919154536	-0.297045760800158	0.11712925925
NPHP3	False	0.9117833680237628	0.207155570689086	-0.152173735906221	-0.0157794554999997
SRP54	False	0.9117833680237628	0.0462441840446628	-0.0138333081700326	0.0356369182499999
ASH2L	False	0.911914917365504	0.113950136529628	0.0164698600143405	-0.07576640875
PITHD1	False	0.9121034915716904	-0.312531250240255	0.063393057580921	0.16208587425
TSPO	False	0.9121034915716904	-0.400843623937231	0.113044484637876	0.0993449284999999
KCTD20	False	0.9134643536550344	0.0051251694864582	-0.0623528559620361	0.25036395
MLEC	False	0.9135502384813716	0.113454892161318	-0.105346411128223	0.150408579
SRSF11	False	0.9148878265689796	0.439047434036119	0.131066059961592	-0.57148606275
TIMM9	False	0.915655599591727	0.177969025256231	-0.096431709812137	0.0797839897499999
MRPL48	False	0.9158575134760962	-0.0480692895181756	-0.250818992498312	0.140302652
ZNF692	False	0.9161237677720502	-0.422088498787717	0.411964060262324	0.0970597499999998
SCAF4	False	0.9163229856846026	-0.109369135458414	-0.232992145233006	0.14461424525
CYB5D2	False	0.9172926650625338	0.169350452267957	0.422117547770639	-0.353378116
NUDT22	False	0.9172926650625338	-0.0125253373118355	0.338771097513865	-0.33263371975
REPIN1	False	0.9172926650625338	-0.508486267112799	-0.108190837674687	0.54963278675
SNRNP35	False	0.9172926650625338	-0.215704976904521	-0.177552950222255	0.25226065
ZCCHC10	False	0.9172926650625338	0.143237400614052	-0.201239461610717	0.1821283
CAMK2N1	False	0.917318564514791	-0.0503147899800007	0.276273422766654	-0.4800919225
CCDC59	False	0.917318564514791	-0.158907426070924	-0.0677739525082561	0.28089351625
FAM53B	False	0.917318564514791	-0.625384893177286	-0.0439931863431928	0.2106493165
FLI1	False	0.917318564514791	-0.0926350379957404	-0.178064278914481	0.39352268475
ST6GALNAC6	False	0.917318564514791	-0.158516100596303	0.468132681653296	-0.0034953984999999
PLXNB2	False	0.9173706142867496	-0.77065846259135	0.391360283137082	-0.15687482775
NAXE	False	0.9181650405351722	-0.485574736363547	0.136554079547289	-0.0861561615000002
RAC1	False	0.9186880248763276	0.251637403132087	-0.0972816546070518	0.0164282845000008
FTO	False	0.9188235951434478	-0.102478582504562	0.0602334625858472	-0.0243525905000003
ZNF580	False	0.9191023044253778	0.0813631363349074	0.448946133044091	-0.50266218775
CLDN15	False	0.919804985958356	-0.324960231971513	-0.0081947823245047	0.136856521
FKBP1A	False	0.9201299525012052	0.321168241679976	-0.0487505997075175	-0.288320915416666
PALM	False	0.9204894414176644	-0.694236691141027	0.464764213822685	0.13359012025
WRN	False	0.9205771403257252	0.513235588923323	-0.531215353625417	0.0336847232499997
MEIS2	False	0.9207739207427776	0.250874022708357	-0.187700278510757	0.0265238095
DCTN6	False	0.9218573632240378	0.14687135961232	-0.134171124953189	0.171985766
IL4I1	False	0.9218573632240378	-0.0405960869238997	0.456081523249072	-0.257385824
ISOC1	False	0.9218573632240378	0.319838493323577	-0.371705245063724	0.201529958
ZBTB48	False	0.9218573632240378	-0.709096417341811	0.104916503649511	0.16732059975
TMEM248	False	0.9224183250504456	0.112437805725875	-0.0373182295929109	-0.0901880432499997
VEZF1	False	0.9224183250504456	0.243251306292969	-0.143993381513811	0.0795316605000001
PKN2	False	0.9226716573518136	0.568361165710765	-0.149584844183922	-0.0457961202499999
ILK	False	0.92340846020909	-0.140809024257902	0.024145285094118	0.090348410749999
SEC11A	False	0.9235212280696636	0.103798924518926	0.0408495451764273	-0.34304496875
CPSF2	False	0.923751693095566	0.0952104719006055	-0.0537137465367357	-0.0098320092499999
SMARCD1	False	0.923751693095566	-0.333461215926876	0.152406359950611	0.089075855
SRC	False	0.923751693095566	-0.788580073877832	0.93562220856746	0.13424993625
C1ORF50	False	0.9248766986298348	0.461101648308893	0.112498022550575	-0.402080112
PPP1R16A	False	0.9251172486216284	-0.798509492805541	0.191097051073883	0.31354912975
PYGO2	False	0.9256316135386056	-0.369190827762143	-0.0986846914367927	0.6335833195
NCSTN	False	0.9263861512554612	-0.495306307898989	0.425670646230382	-0.4938726165
EVA1C	False	0.9264224332449332	0.173981677942694	0.22889472922401	-0.5749772465
GIMAP6	False	0.9266298885001952	-0.152695377899484	0.2303428758848	-0.0332818119999998
NEIL1	False	0.9266298885001952	-0.412534251066643	0.540830530301286	-0.0349483292500001
SPG7	False	0.9266298885001952	-0.0613337884181604	0.0637842353633467	0.039684194
STAT5B	False	0.9266298885001952	-0.11020031772503	0.650947293444127	-0.092573202
UBE3C	False	0.9266298885001952	0.118988729655204	-0.130575533583341	0.32284554625
ZNF22	False	0.9266298885001952	0.27632776136895	-0.394609401503751	0.3788951995
PVR	False	0.9272563074017982	0.0391287121140795	0.31117429992694	-0.4837597905
ARCN1	False	0.927552328462242	0.210832884476315	-0.101613490734556	0.09333449575
DAAM1	False	0.927552328462242	0.243035107552752	-0.203147436040384	0.14717770825
DECR1	False	0.927552328462242	0.102862626871971	0.0553241763609407	-0.21995704575
DUSP12	False	0.9278277205397276	0.132831340980457	-0.584700961987726	0.11407624625
XPOT	False	0.9283085587488228	0.389464656385697	-0.195827271820653	0.0662293195000001
ALG3	False	0.9284677900674956	-0.509685057599646	0.312826159065302	0.0787079537500001
EIF2A	False	0.9299262812720508	0.247152941358576	-0.12822823690985	0.1357411655
MGAT1	False	0.9299262812720508	-0.466673267831461	0.0323028324364234	0.1827932865
MAN1B1	False	0.9303377664682289	-0.62134630664172	0.530860940401167	-0.43660524975
SF3B6	False	0.9303377664682289	0.132387023702343	-0.0786240868677774	-0.0397785417499998
SPOP	False	0.9303377664682289	0.143481475400587	-0.0002213759005504	-0.14245202775
RABGGTB	False	0.9306605936309528	-0.0011108324250601	-0.144170606072651	0.261740662
PSMA4	False	0.9307341479601154	0.257498922890181	-0.246546045517879	0.24193241075
PAN2	False	0.9308432845379354	-0.260476260773089	0.430179051052118	-0.0871758582499997
ATP6V1H	False	0.9310870433858668	0.0804448044464481	-0.058144573679451	0.020232813
SART3	False	0.9310870433858668	0.0226900698767061	-0.163154336735089	0.27357537225
ETV6	False	0.9315278505918702	0.0018811443265782	0.949298398218568	-0.28291936875
MRPL39	False	0.9315278505918702	-0.0224250432385524	-1.00568699329335	0.1907465175
TCEA2	False	0.9320188141726228	-0.207516899606214	0.488073490268371	-0.33898550825
TNFRSF1A	False	0.9321195762894164	-0.641640713989526	0.288950770945114	0.33366404275
ABL1	False	0.9326649898765804	-0.497526563724794	-0.0821610646217623	0.385916428
HMOX1	False	0.9326649898765804	-1.25640423649672	-0.0394159371414755	1.87603077875
EMC2	False	0.9327162022555652	-0.276600456252833	0.0140112475262741	0.2129416665
CAMSAP1	False	0.9327526174420142	0.0649673932793657	-0.0742810455056651	0.11772804775
SLC50A1	False	0.9331460109214412	-0.0825946320172619	0.0937646821918232	-0.06498810375
RRP15	False	0.9355221465223073	0.156537266555394	-0.263954479361535	0.17547301825
TBC1D7	False	0.9355221465223073	0.121437127596111	-0.0823592883738957	0.109269273
TMUB2	False	0.9356923014457862	-0.26363065381998	0.117448786359651	-0.0074268847499998
COX14	False	0.936566083153932	0.193898161912407	0.130075832958398	-0.24099930625
DDX21	False	0.936566083153932	0.36274712623241	-0.375952175825603	0.26339302025
SETD3	False	0.936566083153932	0.108403137624839	-0.0592640857613667	-0.0066377612500001
AP2B1	False	0.9381276783830492	0.0432113080726904	-0.0253368383965515	0.0413944285
ADA	False	0.9386824305130772	-0.107673675306907	0.138088580307004	-0.140057948
CNPY2	False	0.9386824305130772	0.0471179347387407	-0.0119016707828692	-0.0398939925
DGCR6L	False	0.9386824305130772	-0.564722840317197	0.719377528742718	0.158723625
PRMT2	False	0.9386824305130772	-0.20183333524771	0.0632222420011468	0.0649505562499999
SLC12A4	False	0.9386824305130772	-0.158407186864872	0.196501935314497	-0.25145797475
SRF	False	0.9386824305130772	-0.365084188751997	-0.145939542760335	0.500325269
PLEC	False	0.9389175072878888	-0.944878051301296	0.0620373299298356	0.23429673325
TFPI	False	0.9389175072878888	0.624615899074433	0.103239509278509	-0.506724489
CXXC1	False	0.9393557004029408	-0.49536336882039	-0.139504453605016	0.377687541
